Date,RARP_mod,RP_naive,VT_naive
2014-12-11,3.8561290726723036e-05,5.171704185295636e-05,1.7104983849654206e-05
2014-12-12,0.0002601026356317557,7.021373891788596e-05,0.00018624968396771025
2014-12-15,-0.0017798806718945998,-0.0009312889445525251,-0.0010640763009562627
2014-12-16,0.0002710482263674192,8.64116447573186e-06,0.0001210269280390363
2014-12-17,-7.274007937930835e-05,4.1960385247460856e-05,3.351662922509715e-05
2014-12-18,0.0006100641548631545,0.0005840690673965101,0.0005705003241319236
2014-12-19,0.0003016040067618621,5.017814069350492e-05,4.232252896403676e-05
2014-12-22,-0.0001467493600937604,-0.00014463978837736814,-0.00014837669032575427
2014-12-23,-0.0007935433363563967,-0.0003885332572802671,-0.0003735794936581453
2014-12-24,0.000265446029249343,0.00023800111833493116,0.00023012503107188684
2014-12-26,0.00041983112341885626,0.00021683619239740512,0.0001795081836459775
2014-12-29,0.0003045965217316994,0.00011756527499165844,4.62770208048895e-05
2014-12-30,0.00018138230560784573,0.00012058858669921562,0.000142890865892855
2014-12-31,-0.0003289194588890767,-0.00020858153657868172,-0.00014959766147664867
2015-01-02,0.00048799417668861237,0.00011241188078049837,8.475072278100071e-05
2015-01-05,0.0005304193845180559,0.00021152605720654795,0.000296914060899438
2015-01-06,0.0005262816804187818,6.027911422536576e-05,8.032711580903011e-05
2015-01-07,0.0002901619702231428,0.00023469313944831806,0.00015830989738258245
2015-01-08,5.356010642243357e-05,0.00016518460587000515,0.00011439295846000427
2015-01-09,0.0002429465943798844,0.00010092314186856228,0.0002065604999286371
2015-01-12,0.000194097155585672,7.905353845143068e-05,0.0001737624228675648
2015-01-13,-4.770272329532832e-05,-6.189735362665275e-05,-6.200348608159209e-05
2015-01-14,0.00018770639045063075,3.212559590001021e-05,9.336546649677457e-05
2015-01-15,0.0006650518294738092,0.0003583278654169177,0.0005675392102796565
2015-01-16,0.0001091020920829678,0.00016272719794682106,8.621531960072834e-05
2015-01-20,0.0004360586468282494,0.00028829000169732,0.0003330926883643689
2015-01-21,1.9058856269547095e-06,0.000131091444749533,6.948221180875627e-05
2015-01-22,0.0002043496913325737,0.00010543062172152471,6.377450935519911e-05
2015-01-23,0.00030153336595284473,0.00021140750420997416,0.00028185899201678557
2015-01-26,-0.00031881205969234327,-0.00021717901013032273,-0.0001863603219538052
2015-01-27,-0.0001311147195679123,-6.296535772978541e-05,-2.8474198475692626e-05
2015-01-28,-0.00022488252521399865,-0.0003555147248115769,-0.0002214781659392326
2015-01-29,-0.0004241515125246793,-0.0003137927028681132,-0.00027188668829657945
2015-01-30,0.0006553621598343156,0.0003952760198509078,0.00040507797182554636
2015-02-02,8.342926442749801e-05,0.00010493784432202941,5.3957121756613064e-05
2015-02-03,-0.00011392436294307989,0.00013179876260647604,-2.06808305255204e-06
2015-02-04,-0.00011492264180651684,-0.0001853593177687512,-0.0001500997470057621
2015-02-05,2.7421915102863268e-05,9.626242353192327e-05,5.945179414224647e-05
2015-02-06,-0.001040187931199892,-0.0006164171567359111,-0.0008310108597156493
2015-02-09,-0.000230818060883659,-0.00024592252368547366,-0.00022990915988548933
2015-02-10,0.0002210756554551677,0.00026783611532197997,0.00021930740452692142
2015-02-11,-0.0003523564157722973,-0.0003050287409177462,-0.0003494950633124778
2015-02-12,0.0002759459049197213,0.0001926220323173969,0.0002003039930369296
2015-02-13,0.00017772677100968252,0.00022315325055158403,0.00021637392608591223
2015-02-17,-0.0006388805203144841,-0.00040459869969337956,-0.0004311025793577592
2015-02-18,0.00031710421765048755,0.0001796443859142356,0.0001931314598852296
2015-02-19,-0.0002170362803285682,-0.000132216449718528,-0.00013924651947269824
2015-02-20,-0.00011980741416457805,-0.0001733917554654211,-0.000180848612715242
2015-02-23,0.00044645064849473907,0.00032677461404623264,0.00035908384796159743
2015-02-24,0.00028117038263935924,0.00013292185609360894,5.244703452675524e-05
2015-02-25,0.00026963300920945993,0.0002638005856336,0.0002614436900416855
2015-02-26,-0.000494682151944932,-0.00041843844986286395,-0.00036309813821630045
2015-02-27,0.0002887553247675787,0.00026111554695620984,0.0002568424733702485
2015-03-02,-0.0005268813059931715,-0.00042154794607267553,-0.0003967315977330705
2015-03-03,-0.0001498769045360471,-2.8099762403087104e-05,1.0095457406291423e-05
2015-03-04,-0.000150317559462385,-0.00014327904711225117,-0.00010486773331902941
2015-03-05,5.3178623390465806e-05,2.9924251590665605e-05,2.4686006078253983e-05
2015-03-06,-0.0019258329444884151,-0.001447101480371311,-0.0012654116878062717
2015-03-09,0.0006418610459441638,0.00046653923102108646,0.0004469772150191721
2015-03-10,-0.0004604635298214055,-0.0002651512942830824,-0.0002672754284588414
2015-03-11,-0.00010465655890843639,-8.60184585899022e-05,-8.744923127859217e-05
2015-03-12,3.8324713614257294e-05,-8.995920900164037e-05,-8.880932988414849e-05
2015-03-13,0.0006695910592361234,0.00045658648525889257,0.0004585352517159949
2015-03-16,0.0003174841008743198,0.00015339413311695447,0.0001588735079869196
2015-03-17,-8.383698253523862e-05,-7.745906584625785e-05,-6.624062454706867e-05
2015-03-18,0.001204805165002944,0.0006677266977542812,0.0007854893523797803
2015-03-19,-0.0002787985045793359,-6.134148089652076e-05,-0.0001051203317254532
2015-03-20,0.000739867474741403,0.00047372788310255437,0.0005215108627489428
2015-03-23,-4.556317317728702e-05,-0.00012166870182959184,-7.901224609881325e-05
2015-03-24,0.00022474345604777153,0.00023494537045831948,0.00022686448976728138
2015-03-25,-0.000803360239645591,-0.0007305285076338123,-0.0006316993476688478
2015-03-26,-0.0002904884338466592,-0.0001957376599567179,-0.00015364876141146336
2015-03-27,0.00022621270534227834,0.0001630401192596409,0.00012922839781469325
2015-03-30,-4.88811863560035e-05,-0.00013674682336128256,-0.000152396957349465
2015-03-31,0.0002586699660788292,0.0003132972829243746,0.0003108092775560597
2015-04-01,6.904175568382817e-05,-8.85606397056422e-05,-7.878871984978849e-05
2015-04-02,3.488690697146685e-05,0.00012274816294924345,0.00013763844188141266
2015-04-06,0.0005260449530094542,0.0003877026676743822,0.00038475769223616027
2015-04-07,5.946601489981287e-05,7.346260115700854e-05,7.406571822624248e-05
2015-04-08,-5.214965072152131e-05,-0.0001034419197442717,-7.128626061967856e-05
2015-04-09,-0.00043228335800381387,-0.0004781456060625897,-0.00039986914536243066
2015-04-10,0.00041498271013523766,0.00039528247710564736,0.0003330578438416325
2015-04-13,-0.00034509305754310525,-0.00036833397630430193,-0.00035936349802050165
2015-04-14,0.0003250222768620648,0.00028944248979774874,0.00027728450941850454
2015-04-15,0.0003766579786846058,0.0001046340099515881,9.58013934285969e-05
2015-04-16,0.0001606886963592417,0.00017167979453384604,0.00016512397849362907
2015-04-17,-0.00045458721874793784,-0.0002723462940523811,-0.0003068027709674315
2015-04-20,8.914060853148925e-05,-3.389047123801817e-05,-5.7882484592618785e-06
2015-04-21,-3.77070558341105e-05,0.00014474159311137868,0.0001875599716528267
2015-04-22,-0.0011901338567136437,-0.0008677928383209788,-0.0006642748912413269
2015-04-23,0.0007579615443428948,0.0004715062600233531,0.0003672060469610527
2015-04-24,6.984587687196644e-05,-8.146081501452749e-05,-4.240018793056602e-05
2015-04-27,0.000486865819346161,0.0005376986701441876,0.00042399843995068924
2015-04-28,-0.0001520750330555583,-4.413558556470257e-05,2.1000282148976582e-05
2015-04-29,-0.0006905026659599952,-0.0003501715941280089,-0.00041678714625853
2015-04-30,-0.0009177610066600568,-0.0005669033491407047,-0.0006231015216115942
2015-05-01,-0.0003131404063784771,-0.000252961581768081,-0.00023978905444167146
2015-05-04,0.00033155967845087896,0.00036963196464696836,0.0003488812030536677
2015-05-05,-0.0005536435854192857,-0.00024258697930580936,-0.00032371672043697325
2015-05-06,-0.0005426188479038753,-0.00035140242314245153,-0.00035465422221211506
2015-05-07,9.890107547947454e-05,-5.916154788480015e-05,-5.011991156323581e-05
2015-05-08,0.001111645596799283,0.000881233963879933,0.0008158297341242021
2015-05-11,-0.0011788934593751283,-0.0008433428831952213,-0.0008721265569906182
2015-05-12,0.00031249784566727846,0.000308996539001226,0.0003281266346400075
2015-05-13,0.0003348284199588653,0.00029640094084727394,0.0002904034333716587
2015-05-14,0.0007692601866084597,0.0003201718754614043,0.00031731074568462235
2015-05-15,0.0007804265430040794,0.0004006511182176275,0.0004009109240415608
2015-05-18,-0.0004680256039805465,-0.0002162345878692573,-0.0002180520225823946
2015-05-19,-0.0008028319724310528,-0.0005080381668306896,-0.00048637746327242435
2015-05-20,0.00019247455123386496,0.0001525196030454129,0.00011030429283441666
2015-05-21,0.0006976933331201824,0.0005470292416693216,0.00046996199878794435
2015-05-22,-0.0002898355249352685,-0.00021057454700217895,-0.00016991318741308218
2015-05-26,-0.0003053079685477543,-0.00030419024561653473,-0.00031547023832250874
2015-05-27,0.000331957336500854,0.000192056635750117,0.0002189971684151009
2015-05-28,-0.00011600098728541727,-0.0001773702027486274,-0.00017773288166360128
2015-05-29,-0.00014826241966249396,-8.821074654209847e-05,-0.00013167490276854032
2015-06-01,-0.0003308117180737812,-0.00015835033780632238,-0.00014090290377850718
2015-06-02,-0.0003719235408014481,-4.028771187314606e-05,-1.81709143291981e-05
2015-06-03,-0.0007944249208967854,-0.00043232026750858303,-0.00040333068982189294
2015-06-04,-0.0003547023873893613,-0.0003658430443433281,-0.00037343898831467996
2015-06-05,-0.0010411764677602162,-0.0005644581099477932,-0.00044836206369290013
2015-06-08,-0.00032737648802678575,-0.0002819678699430519,-0.0002507905694703609
2015-06-09,-0.000328951318053234,-0.00015337594592096282,-9.980094148585088e-05
2015-06-10,0.0006748601914534996,0.0005343593604487216,0.0005178190772052642
2015-06-11,0.00106690926922463,0.0006020872978199109,0.0005196741787244787
2015-06-12,-0.00063182795576281,-0.00044649927261981116,-0.000440484707121724
2015-06-15,0.0003097659136252279,0.00027413471743647794,0.00027356028768034315
2015-06-16,0.0001910681483465709,-0.00015963928746448559,-0.00020719482672905106
2015-06-17,0.0005907854423827402,0.0005330024226829372,0.0005644519626451722
2015-06-18,0.0007371348626247783,0.00026861017388450436,0.00017738352597902057
2015-06-19,0.00016210386860726717,7.699905771681627e-05,4.6121291252606296e-05
2015-06-22,-0.0007093296859755561,-0.00036093652201953753,-0.0003078925656276461
2015-06-23,-0.0006469647379668228,-0.0004948266924869717,-0.0004738427238091663
2015-06-24,-0.00034466640805329616,-0.00021062058419799205,-0.00016659275457866506
2015-06-25,-0.00024628252625318026,-3.102270949222985e-05,-5.247446591961943e-05
2015-06-26,-0.0005225748014110985,-0.00037784080963549976,-0.00041985390935442117
2015-06-29,-0.0003608028729184747,-5.1044012034501875e-05,0.00016902236429247694
2015-06-30,-0.00019185305572648736,-0.000148769982406032,-0.00021443344890205868
2015-07-01,7.475900869919097e-05,1.5119521848394125e-05,-8.093616693337801e-05
2015-07-02,0.0001315619003994291,3.731211717560431e-05,7.142632128563832e-05
2015-07-06,0.0004813545802290483,0.00023115498006314462,0.0002892551406581386
2015-07-07,-1.690072814517922e-05,-0.00020843360206517948,-0.00021886873996397577
2015-07-08,-0.0008093025878906199,-0.0004159166807491991,-0.00026067506794938443
2015-07-09,-0.0003559809469654676,-0.0001432204605727188,-0.00018283323427454717
2015-07-10,0.00029865301353758486,0.00017412613747836718,8.99000202546835e-05
2015-07-13,0.0002940964801574834,0.0001410699163512438,6.426339613362962e-05
2015-07-14,0.000543498975010696,0.00039054006845279875,0.00039830396340919674
2015-07-15,-0.00012606440031388442,-0.0002081056699831455,-0.00019986611144596158
2015-07-16,0.0002894229229726952,0.0001367972333350538,0.00010095805941620507
2015-07-17,-0.00013858989605634476,-5.5647371973186144e-05,-4.9268194360339444e-05
2015-07-20,-0.0012654925308836587,-0.0010433781268711208,-0.0010436892218641462
2015-07-21,4.874244245788606e-05,0.00011103007207758052,0.0001239223455312064
2015-07-22,-0.0003837593591798455,-0.00036619849775608915,-0.0003540579004135614
2015-07-23,-0.00020307083705035713,-0.00014710007852275207,-0.0001184272731283247
2015-07-24,-8.870968799159609e-05,0.00018592681687951525,0.00019503738392985442
2015-07-27,-0.0005161594967865978,-0.00039333226662900266,-0.00035778288989460035
2015-07-28,0.0006674367311899545,0.0003068051507962696,0.0002745246890033184
2015-07-29,0.000569821874106243,0.00039149033010948156,0.00037051460785220093
2015-07-30,-0.00018945671440644078,-0.0001630527322911158,-0.00014680390120680329
2015-07-31,0.0004382813901610122,0.0002927474643491386,0.0003719565775939216
2015-08-03,-0.000193548799917575,-0.00016680142327253446,-0.0001531545497556273
2015-08-04,-0.0005677442306506359,-0.00040928477854744753,-0.0004511889593028502
2015-08-05,-0.0001476058244655654,-0.00011038715494659162,-0.0001628403177606677
2015-08-06,-0.00011357500708527141,-2.8764593223359417e-05,3.779686641959345e-05
2015-08-07,0.0002508911358452486,0.0001463617089744465,0.0001830253444540513
2015-08-10,0.0009455457266708022,0.0006676026560234242,0.0006065939214619177
2015-08-11,-0.00010510976553013439,-0.0001270574757329284,-3.297318123443951e-05
2015-08-12,0.00043516295737820406,0.0003257298370233338,0.00035407105083533515
2015-08-13,-0.0005282411548211293,-0.0003390659920877464,-0.0003508807642223402
2015-08-14,-4.4267026736754075e-05,-0.0001407329155513921,-0.0001538762033527866
2015-08-17,0.0004697403020025602,0.000252850368960811,0.00028471736430241433
2015-08-18,-8.877399682604651e-05,6.598843928260414e-05,4.5742617530232065e-05
2015-08-19,0.00040879809421459504,0.00041761647996829037,0.0005712517833156414
2015-08-20,-0.0008169248837137691,-0.0004282413042528865,-0.00024107709625040898
2015-08-21,-0.0014545168018560292,-0.0007916276655336434,-0.000517897106852884
2015-08-24,-0.002692777883217927,-0.0015229654105027156,-0.0011739312057489426
2015-08-25,-0.0017321567153848149,-0.0009751868913939667,-0.0008833756696225857
2015-08-26,0.0016444260857199013,0.0009654616369728041,0.0006362606412487822
2015-08-27,0.001343614586917336,0.0006125962537882419,0.0004301009272362769
2015-08-28,0.0005168034785956611,0.0003613418144494692,0.0004106934666085545
2015-08-31,-0.0002514505012719102,-0.00015261462316038356,-0.00015963948165101917
2015-09-01,0.00012145556329839859,-0.00024208942712350032,-0.00014797499660297657
2015-09-02,-0.00037024866462256336,-0.00011579224261254017,-0.0001879927431788422
2015-09-03,0.00016670123037720665,0.00016457322693714643,0.00016766630366997674
2015-09-04,-0.000274428053747223,-0.0004269817561785179,-0.00034682282491377606
2015-09-08,4.652569462965225e-05,0.000247871267131539,0.0001311216756530945
2015-09-09,-0.0005262983103273615,-0.0005431054640895534,-0.0004485536045234947
2015-09-10,-0.0002015594216002357,-0.00014450239908869018,-0.00018053287736205127
2015-09-11,0.00036319991116274283,0.00032581368662222814,0.00032593445607143333
2015-09-14,4.727850792408861e-05,1.4433612014990758e-06,1.5054960662535058e-05
2015-09-15,-0.0007873193716401426,-0.00045128590646392226,-0.0004973894553515735
2015-09-16,0.0003836276802742884,0.0005575787705603039,0.00039997919020333357
2015-09-17,0.000961770921139826,0.0006805154456308886,0.000612446742675738
2015-09-18,0.00030680113755057466,0.0001489621096898928,0.0001770294700226305
2015-09-21,-0.0003894235118176549,-0.00010086507234401799,-0.0001264736556198926
2015-09-22,-6.112996118553716e-05,-0.00017064160690852842,-0.0001148311791092332
2015-09-23,-0.0002016731161163297,-0.00018938880029301848,-0.00018555354583371414
2015-09-24,0.0006669879213697936,0.00048068624579254216,0.000499295133923597
2015-09-25,-0.0004311241804060049,-0.00027615730361392504,-0.000268828688513307
2015-09-28,-0.00039554542189973544,-0.00016587850278687062,-0.00014588462657645268
2015-09-29,0.00019286140784133238,8.0677369271746e-05,8.450537096745964e-05
2015-09-30,1.1642758134973333e-05,-8.886949050211814e-05,-0.00016471102310567585
2015-10-01,0.0002745272652739701,0.0002542942605701613,0.0002473695734017081
2015-10-02,0.0014215385604366018,0.0007303799581227198,0.0008578246288865683
2015-10-05,-0.00021670942911803417,-0.0002514600212560762,-0.00026825721677546877
2015-10-06,0.00038546048970951893,0.00026046791105235445,0.00026564200122606446
2015-10-07,-4.1555712324976935e-05,-3.920777614925288e-05,-4.543879315151103e-05
2015-10-08,-0.00012402468894588732,-9.87751272912971e-05,-0.00011401817793869403
2015-10-09,0.0004977348439912592,0.00031580346197443676,0.00036162686917609545
2015-10-12,0.0003323451862859175,0.0001870135899435984,0.00024637246024733814
2015-10-13,-1.5888547380364662e-05,2.126201536512313e-05,6.083733740786332e-05
2015-10-14,0.000539294328665185,0.0003612196711887409,0.0005103238998474116
2015-10-15,0.00015052908830707364,3.9542097536467654e-05,-3.093992298404493e-05
2015-10-16,-8.01684044909675e-05,-7.744046526266047e-05,-0.00012464491977203995
2015-10-19,-0.00010912147980652967,-6.23595085258788e-05,-8.860397358095809e-05
2015-10-20,-0.00036185000812472364,-0.0002643517663202102,-0.00027166402376549225
2015-10-21,7.112442908770595e-06,0.0001337083831373974,0.00013234096002615297
2015-10-22,0.0007491279445814627,0.00025067688936706163,0.00025289022161328786
2015-10-23,-4.218523968475229e-05,-7.204742322685053e-05,-0.00014471455564094888
2015-10-26,-2.657696644754146e-05,-0.0001258106931759227,-0.0001368834150479708
2015-10-27,0.00023742280611310814,0.00012915127446940834,0.0001329731339607895
2015-10-28,-0.0003150600653957313,-0.00024257812138969844,-0.000241631221141821
2015-10-29,-0.0008355857401531448,-0.0004087888513194653,-0.00045849284041131705
2015-10-30,-6.0327853098023044e-05,-2.3691555263062144e-05,-4.210115389839629e-05
2015-11-02,-9.209425506958544e-05,-0.00015767170192739594,-7.910218119038659e-05
2015-11-03,-0.0003471068575420518,-0.00022110249692047703,-0.00011361204316652162
2015-11-04,-0.0006174624325593546,-0.0005187499145260779,-0.00046651648072609526
2015-11-05,-0.0001746016342797793,-0.00012136213789405939,-9.869430995453174e-05
2015-11-06,-0.0009628610197047403,-0.0006869535948359374,-0.0005347784926149897
2015-11-09,-0.0002140098998163542,6.994343415132241e-05,6.521393195251738e-05
2015-11-10,-8.093202666834112e-06,-0.00013947496467295258,-0.00014486660996505221
2015-11-11,-9.468444548167332e-05,7.269029059154774e-05,7.615003657559093e-05
2015-11-12,-0.0004486994124095149,-0.0001495462862097673,-0.00016885619797753402
2015-11-13,-0.0003850931929431655,-0.0002677917466533399,-0.00028190033138861606
2015-11-16,0.0009903760579431193,0.0005356080064336035,0.0005215782256339706
2015-11-17,-0.0006668282796333561,-0.0005739535030357898,-0.0004870595346176109
2015-11-18,0.0006575681439792199,0.00022333688463897563,0.00023569231472399664
2015-11-19,0.000700816877372956,0.0005978230155840983,0.0004982481732329942
2015-11-20,-0.000302193248238359,-0.0003611112777111998,-0.0003041517904588076
2015-11-23,2.463373452873019e-05,9.063433208802858e-05,8.578807106127199e-05
2015-11-24,0.00014384105997488183,-7.69910666274657e-06,-4.616673848319386e-06
2015-11-25,-8.919308242999139e-05,-7.314311504467486e-05,-7.372468356384203e-05
2015-11-27,8.375136881166395e-06,3.716504910658211e-05,4.082378521795972e-05
2015-11-30,3.445118933386836e-05,7.447900313283689e-05,7.829670936285511e-05
2015-12-01,0.0005905494816901126,0.0003095959758233935,0.00022224625192416672
2015-12-02,-0.000999233234049539,-0.0008566259891079015,-0.0006695390775628592
2015-12-03,-0.0011007410372026584,-0.00036811750839113556,-0.00035343160773416396
2015-12-04,0.0015345993314027514,0.001276181070876882,0.000996571430585432
2015-12-07,-0.00021240044214006874,-0.0003483892534654065,-0.0002256104433035424
2015-12-08,-0.000301766503495135,-0.0002674271274352133,-0.0002628132821723368
2015-12-09,-0.00033197766769670024,-0.00030491555259772626,-0.0002972891931283106
2015-12-10,-3.422325316756303e-06,9.31362678620183e-05,0.00011944088219083635
2015-12-11,0.000525911629590534,0.0004121804104034707,0.00036310513401156786
2015-12-14,-0.0009733388229541313,-0.0006307270185339645,-0.0005063445568173615
2015-12-15,-0.00023885389384297555,-0.00013722231085808926,-0.00020175235741126126
2015-12-16,0.00045271260896826543,0.000728230914248262,0.0005644051241606315
2015-12-17,-0.0005206222739859392,-0.000937635517010101,-0.0007124222100852765
2015-12-18,0.0003957468680806833,0.00031479024090441384,0.000368406318717898
2015-12-21,0.00022822103902702653,0.0002678546342641361,0.00016657966808493113
2015-12-22,-0.00019596016976920096,-9.201161080507462e-06,-6.558066195039213e-05
2015-12-23,-5.825160540867299e-05,0.00011425658108639962,4.4886658811765345e-05
2015-12-24,0.0003943094814306616,0.0002773438826309428,0.000295562173425654
2015-12-28,-0.00028141213185312654,-0.0002912314663453421,-0.00027758592337548594
2015-12-29,-0.00037892193733585254,-1.3539559693107467e-05,-9.833482960228006e-05
2015-12-30,-0.00014883711721641013,-5.989364374966576e-05,-3.15389566908709e-05
2015-12-31,-0.00031523756374339046,-0.0003595677513509441,-0.0003113361406995559
2016-01-04,0.0006020790046312409,0.00036013034736071957,0.0004446891496019186
2016-01-05,8.189183265522293e-05,7.617003236888803e-05,6.716103853288552e-05
2016-01-06,0.0002750774308402427,-0.00016677643750939215,-6.545581062419574e-05
2016-01-07,0.00014382108921723763,4.0185703647226974e-05,0.00016800863177765516
2016-01-08,-0.00013169506257896624,-0.00019049201083397082,-0.00013602716062593797
2016-01-11,-0.0005202150286748191,-0.0003156636593455706,-0.00033194775239289405
2016-01-12,0.0007032517892282553,0.0005297837117944059,0.0004990131962655984
2016-01-13,-0.00030382048341089194,-0.0004720508898543328,-0.0003374900453602899
2016-01-14,-0.0004795666733357955,-0.0002926956701069617,-0.00036535895837965426
2016-01-15,0.0002321225730637252,4.2206903305261e-05,9.179318659538265e-05
2016-01-19,1.3739753365036233e-05,0.00012408413600958074,0.00011745536472658608
2016-01-20,0.0006152659497937,0.0002592732269036292,0.0003208692040886507
2016-01-21,9.353812323318044e-05,0.0001726798279507955,0.00018840247430653616
2016-01-22,-0.00030252253505569783,-0.0002372252087503744,-0.0003048213366388206
2016-01-25,0.000577491952705232,0.00022967281643688516,0.0003427419403296038
2016-01-26,0.0006603991777988307,0.0002198126538025576,0.00028431215460248966
2016-01-27,0.00011908310039954921,0.00010124600647065817,0.00013842438885413168
2016-01-28,-0.00011014899673359356,-7.54907606530852e-05,-8.887155749719086e-05
2016-01-29,0.0017442036656087065,0.001201172707898312,0.0009973222532205187
2016-02-01,-0.00033183944881831385,-0.00027488511214156664,-0.0003124927505735879
2016-02-02,0.0002785544567291232,3.499200360694604e-05,0.00011237194827607049
2016-02-03,0.000550829478010274,0.0005379488799187683,0.00046181001047419345
2016-02-04,0.0009005562136484594,0.0006990265234397174,0.0006416708458392172
2016-02-05,0.00014581368272189655,4.751585513023012e-05,0.0001231124667598617
2016-02-08,0.000893903647593849,0.0002824227101848398,0.0003865528014747533
2016-02-09,6.621434426554585e-05,6.914164631457415e-05,7.200094216965047e-05
2016-02-10,0.0004288647565000121,0.00011262477675871789,0.00013727554568107125
2016-02-11,0.0015032537356459803,0.0009773505192667185,0.0010697825592215521
2016-02-12,-0.000839653735285066,-0.0005641903991864725,-0.00035142163784568695
2016-02-16,-0.0010524895165442828,-0.0008460588408247126,-0.0005537179919737652
2016-02-17,0.0003735641906675028,0.0002540153917547946,0.0002698587609938107
2016-02-18,0.0015894549868359228,0.0011792903967384257,0.0009236402504242091
2016-02-19,-0.0002734977979966847,-0.0002191113961897766,-0.00015015289666577223
2016-02-22,-0.00015799841849262766,-0.0001594024756759257,-0.00010851829124655792
2016-02-23,2.991090487133253e-05,-3.483759674653548e-05,-8.067087769833214e-05
2016-02-24,0.00034043658971511794,0.000320496621611781,0.0003327008406151796
2016-02-25,0.0004393745708704774,0.00016060174381131038,0.00019151320866391696
2016-02-26,-0.0006881660825065444,-0.0004356277522419947,-0.0004068370346915137
2016-02-29,0.0003609699755091232,0.0003421842255553356,0.0003726762483405732
2016-03-01,-0.0002756483866897295,-0.0002645268307051029,-0.0002598348278378889
2016-03-02,3.2857515119167496e-07,-3.622044687755719e-05,-1.9868178179462267e-05
2016-03-03,0.0007069209432495187,0.0006393051902770968,0.0006144696265702025
2016-03-04,-0.00025899289650321334,-0.00024263061114456684,-0.0001715443879633854
2016-03-07,-0.0001085745422527995,-1.1725124874495076e-05,-1.574771072442049e-05
2016-03-08,0.00011588080443082814,-0.00016611440756427338,-0.0001413264886501215
2016-03-09,-0.00031777432010810934,-5.071228033546652e-05,-6.29344128311906e-05
2016-03-10,-6.510918772904123e-05,8.30177133511491e-05,7.657812699643374e-05
2016-03-11,-0.00047549224105416696,-0.0003831917937535793,-0.0003933792712362456
2016-03-14,-0.00020287304840180725,-0.00016981167126733197,-0.00019010466941559177
2016-03-15,-7.958721224459157e-05,-4.064888166452885e-05,-2.7651735304611514e-05
2016-03-16,0.001551094122637315,0.0010307215590433037,0.0009368819888194173
2016-03-17,0.0001321328335080216,-4.972613276069552e-05,-0.00010919014029222702
2016-03-18,0.00030670247269925133,0.00015567180640035211,0.00010970992626135431
2016-03-21,-0.00017023015481397547,-5.236612358327299e-05,-2.9660796776618788e-05
2016-03-22,-0.0002383044847924711,-0.00018943322695707683,-0.0001752478003708365
2016-03-23,-0.0003694701984775257,-0.00036404625974202084,-0.00033760360429231856
2016-03-24,2.8586916005503613e-05,9.601948180083407e-05,0.00011187109444375457
2016-03-28,0.00017535884566199594,0.00013085051553568305,0.000124965053970354
2016-03-29,0.0017420785942286153,0.0009973958214482955,0.000815757927255127
2016-03-30,-0.0002468154479828655,-0.00023045267200078414,-0.00021780902714173248
2016-03-31,0.0004714109594768408,0.0002991276909600515,0.00023357126352070004
2016-04-01,0.0001753712434469259,2.666066175270979e-05,5.526722837667137e-06
2016-04-04,-0.00019256280294849246,-0.00013484912017684497,-0.0001154739528602039
2016-04-05,0.0004473059399734829,0.00036556938430176396,0.0004280594080585498
2016-04-06,0.00013012070121249232,3.6582149546048325e-05,-1.7959898019926767e-05
2016-04-07,0.00015191856537232715,-4.0952447100383595e-06,6.72464200584752e-05
2016-04-08,0.00011612729882627787,0.00016684641544146493,0.0001540585202581992
2016-04-11,-3.216246052476365e-05,-0.00011015509611794609,-5.7494708808906035e-05
2016-04-12,-0.00012674950237130032,1.7688240158487082e-05,-4.5213489175757405e-05
2016-04-13,0.00041312239633635694,0.00030164979303612047,0.0002573406997511245
2016-04-14,-0.0006774132956614885,-0.0002394582652177054,-0.0003287640048778071
2016-04-15,0.000344662910864948,-3.813449779046209e-05,3.553422642295782e-05
2016-04-18,0.00031230367437165335,0.0002812890154723372,0.0002528116620944616
2016-04-19,0.0003300499652201019,0.00016425133330217885,0.0002021527677793686
2016-04-20,-0.0007238525155320421,-0.00021851248723429729,-0.00030691671368846923
2016-04-21,-0.0005248504652345318,-0.00032602923074012214,-0.00032754922339150387
2016-04-22,-0.00032045399900553395,2.014355060318918e-05,-5.2136949929493156e-05
2016-04-25,-0.0003417531613649582,-0.000253957896544191,-0.0002544118229874048
2016-04-26,0.00010124822980996731,0.00019590339869846274,0.00017600961150270007
2016-04-27,0.0009055955116379888,0.00029768597866695765,0.0003915093656584556
2016-04-28,0.0004650347307660651,0.00015452174962172496,0.00028475169224500066
2016-04-29,0.0003881813096538955,0.00029912387041601735,0.0003733256239531042
2016-05-02,-0.00021027987330933458,-0.00023462334691624022,-0.00024583144325165187
2016-05-03,0.00039634484618773314,0.0003189403833503185,0.00028712359697779843
2016-05-04,-0.00030870568636820147,-0.0003055687088138075,-0.0003115747501874201
2016-05-05,0.00028307722465626843,0.00019476794472099107,0.00013920960349807614
2016-05-06,0.0002330622937119339,0.0002466859326371914,0.00028183118720662484
2016-05-09,-0.00025025054497166034,-0.00014058391668402364,-0.0002005532396670655
2016-05-10,0.0008359103989024531,0.0003460127686771455,0.0003181688342269462
2016-05-11,-0.0005283777631027647,-0.0003615108630361179,-0.00037334000023177624
2016-05-12,-0.000546670904637356,-0.00033071099666826464,-0.0002822861318182811
2016-05-13,9.903771941277601e-05,0.00014953687000297372,0.00010106335062555736
