Date,RARP_volBands,RP_naive,VT_naive
2014-08-13,0.0008591380603917258,0.0006452828206846383,0.00057815354653216
2014-08-14,0.00025574360980792226,9.017339271075636e-05,3.810574974750838e-05
2014-08-15,0.00034639642228158037,0.00022898268846780165,0.00028819573246491634
2014-08-18,-0.00015099963983862246,-0.0001904958491546808,-0.00024985854803203446
2014-08-19,0.0003624364742516676,0.00026740865161470144,0.0002341877759504896
2014-08-20,-0.0003634654068629527,-0.00035954662207299433,-0.00036449105816067006
2014-08-21,0.0003311551683125753,0.00010527057771736402,0.0001687422327405445
2014-08-22,-4.034707896089908e-05,1.7237353618841028e-05,1.3670445893875211e-05
2014-08-25,0.0003100902133053595,0.00011709669112022354,9.628773724178151e-05
2014-08-26,0.00012719568249559075,0.00015945283536861782,0.00011278595701830164
2014-08-27,7.410260641626867e-05,-5.226548990063394e-05,-4.463014399669796e-05
2014-08-28,0.00038901442390798936,0.00040967959550729433,0.00037702498989843937
2014-08-29,0.00016061136850063605,7.497721308415032e-05,5.688136380898913e-05
2014-09-02,-0.0012326475138124265,-0.0011101800744072428,-0.0009714687742530022
2014-09-03,0.0004159162692083861,0.00035255975571465753,0.0003619710950475411
2014-09-04,-0.0008369540568253736,-0.0005776354725662966,-0.0005785361791815376
2014-09-05,0.0006884513420660381,0.00047713466142713126,0.0004459272914221254
2014-09-08,-0.0007955836646204018,-0.0005835605640802306,-0.0005696319223363949
2014-09-09,-0.0007217521009343427,-0.0003427086333060206,-0.00029881749231230274
2014-09-10,-5.2297815233833407e-05,-0.0001418519429005819,-0.0001413678649673235
2014-09-11,-0.0002089627651412198,-0.00017771746267044124,-0.0001774428817168575
2014-09-12,-0.0012355631249492368,-0.0006435958835153969,-0.0006396599061190657
2014-09-15,0.00018531253651114568,0.00014059361708770754,0.0001396267282482319
2014-09-16,0.0007315853271590189,0.0002623633686637608,0.00026390775847285453
2014-09-17,-0.0004854122107351912,-0.0003923176668155133,-0.00034577435479200987
2014-09-18,0.0006694646031085803,0.0003907537778154064,0.00036979195155488443
2014-09-19,0.0001007360219348282,7.42235016456e-05,6.539538263156667e-05
2014-09-22,-0.0005570571357734339,-0.00018219661760152805,-0.00015989267325773208
2014-09-23,-0.00013944697085623174,7.830235632420947e-05,7.58871386962951e-05
2014-09-24,0.0003986650321700565,3.387431580019931e-05,-2.0834593111406855e-05
2014-09-25,-0.001128369145230342,-0.00031251473947728774,-0.00015032633433368777
2014-09-26,0.0005097067540502636,0.00011983276476796822,5.3136040932432195e-05
2014-09-29,-8.727038387802012e-05,-9.958045170913274e-05,-7.717753182833087e-05
2014-09-30,-0.00043497718316274985,-0.00019781066809852489,-7.948751558439108e-05
2014-10-01,-0.0003176229367509244,3.923707218295126e-05,0.00019454984664269876
2014-10-02,-0.00017761128118743232,-0.00011079812890303609,-0.0001524085773235264
2014-10-03,-1.552031871630827e-05,-0.000410046622485665,-0.0005239643475648888
2014-10-06,0.00029444131470156786,0.00022314954644011463,0.0003166950638373341
2014-10-07,-0.0004898586677096139,1.976086128122348e-05,0.00017537639668949599
2014-10-08,0.002195579461734089,0.001066142207072451,0.0008479628880103483
2014-10-09,-0.0019608002453319865,-0.0007937252616299455,-0.0005747856324023238
2014-10-10,-0.0007686618113477252,-0.00013574958906974345,-9.442941452000998e-05
2014-10-13,-0.0008785759711618225,-3.664166676693839e-05,3.418360479751488e-05
2014-10-14,0.00012944827007383924,-3.131927659436932e-05,-4.079604386285949e-05
2014-10-15,0.00017629587148444608,0.00011382294459137708,0.0002105236406896141
2014-10-16,-3.4305580116738004e-05,0.00011432111502340938,8.992259226205403e-05
2014-10-17,0.00029753981842610243,9.504907024476033e-05,3.4196385627033895e-05
2014-10-20,0.0007387225679687088,0.00034520462354016167,0.00039136882070423017
2014-10-21,0.0006064315276237305,0.00011603316668633531,8.007580708530059e-05
2014-10-22,-0.00029873703915839374,-3.8355014029228064e-05,-8.293815473441331e-05
2014-10-23,-0.0002417933620646609,-0.0003031306452916761,-0.0003324782145646322
2014-10-24,0.0003301640011456656,0.00012203214147797342,0.00014483006053358808
2014-10-27,-2.8135639766224278e-05,-2.4528832316281956e-05,-2.6402025248792463e-05
2014-10-28,0.00022747112917362224,6.22096885922253e-05,8.947140377431503e-05
2014-10-29,-0.0007674305158988196,-0.0003621396545908565,-0.00034273898922158365
2014-10-30,-4.455736868152167e-05,-0.00024517521475585745,-0.00026837165545054973
2014-10-31,-0.00011819583604934613,-0.0001788007977650968,-0.00021568951735069213
2014-11-03,-0.0003273519276616751,-0.00030198109695794633,-0.00030182459595497923
2014-11-04,-4.981864384484727e-05,9.399396474315977e-05,0.00012930790990994925
2014-11-05,-0.0003103734862627891,-0.0003867566044174778,-0.000501435692362885
2014-11-06,8.885393691514564e-05,0.00015052372059952803,0.00010134330797089942
2014-11-07,0.0010485674150177906,0.0005035221286073042,0.0007492333104980834
2014-11-10,-0.0005189644901007479,-0.00024586998096494996,-0.000431969629890505
2014-11-11,0.00036056903860845084,0.00023442521541688547,0.0003112143809076396
2014-11-12,-0.00016632540452170557,-9.715822437031079e-05,-0.00012535367034541834
2014-11-13,5.322416762718792e-05,-8.311853453382017e-05,-4.678817314406823e-05
2014-11-14,0.000580196394606551,0.00038174606355392663,0.000533025806569797
2014-11-17,3.686730465363996e-05,0.00011268700490683122,7.131294863646631e-05
2014-11-18,0.00033297106477457605,7.288298888178201e-05,0.00013483869544519088
2014-11-19,-0.0004685120694003917,-0.0002792406987766362,-0.0003690390075655073
2014-11-20,0.00038472293761819185,0.0002248192344511305,0.00029349805588463926
2014-11-21,0.0005552493006828094,0.0002615382503536243,0.0003064998558275288
2014-11-24,0.0003612372410180865,0.0002691592942114164,0.00027122686415358436
2014-11-25,0.00015608884710040214,0.00010189057362984335,0.00016116924652095636
2014-11-26,0.00011531926338452479,-6.351138741112107e-05,-5.907266168329937e-05
2014-11-28,-9.919605871112227e-05,4.339207283783153e-05,-4.9217854337017526e-05
2014-12-01,-0.0001113890563766648,-1.5551146589633648e-05,0.00011779583558348987
2014-12-02,-0.00023379492542206136,-0.0002494433014952845,-0.0003059537656505015
2014-12-03,0.00043421480888346925,0.00019009301238005907,0.0002625496784571089
2014-12-04,0.0002550435815579562,0.00017426975146481386,0.00012192686207161589
2014-12-05,-0.0007202994805150959,-0.000427672302505984,-0.0002506644424243319
2014-12-08,0.00025564905276267264,0.00031095293461522416,0.00018389402680083443
2014-12-09,0.0007443079707761245,0.00043661161331527216,0.00026336636793464815
2014-12-10,-0.0006386738261243199,-8.233508879081634e-05,-0.00017008839411179307
2014-12-11,0.000141405571030012,-2.3263302831440314e-05,2.0600445014905103e-05
2014-12-12,-0.00012020609073963589,0.0003253004753820516,0.00017782492237764115
2014-12-15,-0.0018191008261069657,-0.001223848427529527,-0.0010646027304360708
2014-12-16,9.566001677033308e-05,0.00023464106855193475,0.00011719192201750347
2014-12-17,0.000451762747552321,-0.00012338312402856007,5.55555586287707e-05
2014-12-18,0.0011091776788450598,0.0004188038934083007,0.000570920919746829
2014-12-19,0.0002947273154054578,5.996712155389086e-05,3.5276273868601726e-05
2014-12-22,-0.00014407585296881463,-0.00016695347961059707,-0.00015046818576262605
2014-12-23,-0.0006265332565160249,-0.00044570804786388805,-0.00035429007639580233
2014-12-24,0.000230797992206686,0.00023046166490159274,0.00022177041101802264
2014-12-26,0.0003770602691908423,0.00021911730504573364,0.0001761787046380104
2014-12-29,0.00016071279341242468,5.4251374803702295e-05,3.463691219763435e-05
2014-12-30,3.5263540927913414e-05,0.00018868592946567789,0.00013962459743654046
2014-12-31,-0.0005101254802223073,-0.0001426969709524753,-0.00015259419034114262
2015-01-02,0.00022612400869793036,0.00013462574399889838,7.555831022419105e-05
2015-01-05,-1.4816897033516547e-05,0.00022899589266719332,0.00030326649075350983
2015-01-06,0.00019024926735304284,6.524411630336749e-05,8.80406630483062e-05
2015-01-07,0.0005977906107664007,0.00022050200733855226,0.00015817992021578553
2015-01-08,0.0006159710584326968,0.0002308758030220915,0.00011181721830157208
2015-01-09,0.00019824902329013477,0.00015973483799794024,0.0001975098671588562
2015-01-12,5.993692085557722e-05,8.553235066293769e-05,0.00017996848408973745
2015-01-13,-0.00012318240887636284,-5.973161695993319e-05,-5.96512540625471e-05
2015-01-14,6.042930503825185e-05,3.62760716945344e-05,9.640641967287314e-05
2015-01-15,0.000575010547984473,0.0003674958706245754,0.0005773058539721872
2015-01-16,0.0002565668091715983,0.00012374855137545836,6.89093439038808e-05
2015-01-20,0.000449875854984866,0.00023691745325764952,0.00031478162669943934
2015-01-21,8.585113045748515e-05,0.00014928142944579267,8.417310858026812e-05
2015-01-22,0.00046081916182235663,7.235865468759316e-05,6.232433385547847e-05
2015-01-23,0.00026098284268677294,0.0002223129063799696,0.00027411853574327364
2015-01-26,-0.00020399249916876398,-0.0001436419927001227,-0.0001868067743445617
2015-01-27,-0.00035385742713437383,-6.254657655960339e-05,-3.1514440246978206e-05
2015-01-28,-0.0005028591465073861,-0.0003737019901895953,-0.00023374639421785433
2015-01-29,-0.00036454353621445836,-0.00032679105495870376,-0.0002726242988474696
2015-01-30,0.0005763452518637822,0.000431014350825821,0.00040420096099634827
2015-02-02,0.0003558131780216052,6.697682536949706e-05,5.119775974670392e-05
2015-02-03,0.0002112120334597609,0.0001491320580609433,1.4685029728974585e-05
2015-02-04,-0.00020182243903400082,-0.00018972635593862453,-0.00015433232102777934
2015-02-05,0.00026930414016104314,9.982684707345236e-05,6.175731310515416e-05
2015-02-06,-0.0011673731988575942,-0.0005796493124175394,-0.0007900955991303822
2015-02-09,-0.0003601915799208258,-0.0002565251224152875,-0.00023716659633963964
2015-02-10,0.0003671287288097433,0.00023650699556541376,0.00023210888617439967
2015-02-11,-0.0003595093300868837,-0.00032540131623150096,-0.0003398527091578214
2015-02-12,0.0004522088393002638,0.00018450904120650448,0.00019828333970139432
2015-02-13,0.0002075279808958717,0.0002253997445202811,0.00022467037758656532
2015-02-17,-0.0006814470117064836,-0.00036072674387769416,-0.00040565828462495364
2015-02-18,0.0003187951104693233,0.00015143055570754772,0.0001970635402064579
2015-02-19,-0.00023731714589518067,-0.00011450303108933321,-0.000142233481993153
2015-02-20,-5.275492107410634e-05,-0.00017992481866991613,-0.00018026068445712229
2015-02-23,0.00044230914613082364,0.0003228136830861632,0.00036329375915152896
2015-02-24,0.0002613610716539936,-2.660366873397037e-05,5.4072380318030154e-05
2015-02-25,0.00026533878485328387,0.00025820427030332383,0.0002626454210810189
2015-02-26,-0.0006088499858831731,-0.0003705199633992473,-0.000364823652481059
2015-02-27,0.00021949795879577452,0.0002366845945298447,0.00025666910621605825
2015-03-02,-0.000417679681728663,-0.0003578303824324177,-0.00039184951464905595
2015-03-03,-0.00030229885898953103,-1.1070065616300495e-05,1.9515831896524044e-05
2015-03-04,-0.00022177370263489025,-0.0001518360957395823,-0.00010783555271176535
2015-03-05,5.7896362451516164e-05,2.8718060608770693e-05,2.4462292757867716e-05
2015-03-06,-0.002129549124493249,-0.001477715102511616,-0.0012758212392391195
2015-03-09,0.0006578065781271243,0.00047592258913769754,0.0004479146310081611
2015-03-10,-0.0006397263576038557,-0.00043065063922554953,-0.00026938206337031245
2015-03-11,-0.00020745866666722814,-9.057981691245752e-05,-9.016183622938032e-05
2015-03-12,0.00011821069350965844,-8.687660429364975e-05,-8.677057772815699e-05
2015-03-13,0.0010277336520125627,0.0004648951647574434,0.00046440612005033534
2015-03-16,0.0003509552885981442,0.00016325231274119683,0.00016379408086556908
2015-03-17,-0.0001861246399366724,-7.331323468105743e-05,-7.025104977666962e-05
2015-03-18,0.0016179647832050106,0.0008116353561655926,0.0007819358544618111
2015-03-19,-0.00042811026722823573,-0.00011600960778529015,-0.00010342613749269913
2015-03-20,0.0009798058402282,0.0005320879033545074,0.0005201516719985572
2015-03-23,-3.4606783129579645e-05,-7.213857704691407e-05,-7.650058675982577e-05
2015-03-24,0.00012926006447293124,0.00022900171996206024,0.00023347859403111514
2015-03-25,-0.0014018452052755059,-0.0006900898255100174,-0.0006418636614717729
2015-03-26,-0.0005020869703604568,-0.00017574764133943747,-0.00015768775984119902
2015-03-27,0.0003985009991610857,0.00015005588212530958,0.00013250162661721594
2015-03-30,0.00018162635401221977,-0.00020067971360013663,-0.00014778248902081796
2015-03-31,7.30332724928248e-05,0.0002845599758476161,0.00030852977274267994
2015-04-01,5.172562799071631e-05,-8.200695522387664e-05,-7.11010658943597e-05
2015-04-02,0.00014015893716827076,0.00014494577138842682,0.00013322246587620958
2015-04-06,0.000839706586519721,0.00034584196697927275,0.0003882563153392636
2015-04-07,-4.963027874333386e-05,9.292540560655326e-05,8.830559753645242e-05
2015-04-08,8.808582035883046e-06,-9.35845644572063e-05,-7.754391275734017e-05
2015-04-09,-0.00035625954331253764,-0.000391481473717723,-0.00040263335424145914
2015-04-10,0.000530618291208436,0.00024227235966385423,0.00033751244489279295
2015-04-13,-0.000439480373945105,-0.00029829488063904156,-0.00036089302997188683
2015-04-14,0.0003969266866792363,0.00030239091797094864,0.0002811223894504586
2015-04-15,0.0002901970846178778,1.943899649230155e-06,8.988921825473467e-05
2015-04-16,0.0001471649033626301,0.00018498229558056711,0.00016397712517217343
2015-04-17,-0.0006478587899270825,-0.00027610918633481777,-0.0003098074271881338
2015-04-20,0.0002707703174513839,-1.668026148994291e-05,-4.4098198656794475e-06
2015-04-21,4.9882712207000414e-05,0.00015975448425163376,0.00019170114333186234
2015-04-22,-0.0007089999422951232,-0.0006626536340127526,-0.0006435080100748957
2015-04-23,0.0007514985811189065,0.0004414729058851825,0.00037304902308145154
2015-04-24,0.00023144980779759168,6.064370320709849e-05,-4.2485055079167177e-05
2015-04-27,0.00018159629890286718,0.0003295280105081942,0.00042607806951807314
2015-04-28,-3.0555911775248355e-05,-4.1024794118724194e-05,2.3075107384474202e-05
2015-04-29,-0.0009237087665439623,-0.0005201842934374132,-0.00043142697827202285
2015-04-30,-0.001328162655434921,-0.000701477582466371,-0.0006196246006802103
2015-05-01,9.406981973901572e-05,-0.0002142947826049286,-0.00023437161448985422
2015-05-04,0.0004149632107260943,0.0003247936229237875,0.00034985132556432076
2015-05-05,-0.0010537808972720763,-0.0004539041287448706,-0.0003208790391239987
2015-05-06,-0.0009026632301883293,-0.0004799752165266867,-0.0003573869423767573
2015-05-07,0.0003768596325014603,6.453921634132719e-05,-5.44591372845465e-05
2015-05-08,0.001753970773330796,0.0009669728959677537,0.0008035892482161941
2015-05-11,-0.001632042630881572,-0.001060349430178893,-0.0008677661129119429
2015-05-12,0.000233505302575262,0.0003102248441246838,0.0003347516403080353
2015-05-13,0.00029067553162078017,0.0002015110492483294,0.00026230871510112805
2015-05-14,0.001031949653632389,0.00034590702749178436,0.00032702043049952776
2015-05-15,0.0007014097563420837,0.0004131880440557419,0.0004085959814293118
2015-05-18,-0.00026450941694394054,-0.00022043761768308792,-0.00022276151309677086
2015-05-19,-0.0007587831508957539,-0.000491881423345018,-0.0004911469721230835
2015-05-20,0.00015527211305529573,0.00010337843822127394,0.00011277645046229669
2015-05-21,0.0008022788734824938,0.0005235037141429489,0.0004689300272799989
2015-05-22,-0.00040628404639276515,-0.00020739890478582213,-0.00016837959922267817
2015-05-26,-0.0008909440748566474,-0.0003896034567472749,-0.0003110442830925568
2015-05-27,0.0007528783659806297,0.00028141845727784484,0.00022301227225382346
2015-05-28,-0.00018300780740870587,-0.00017703334593445008,-0.00017872201195862748
2015-05-29,-0.0003270983198180948,-0.00018180755136271777,-0.0001271104598623671
2015-06-01,-0.00020524178444771286,-0.00012484640518307686,-0.00014259356246613527
2015-06-02,-0.0002770159827868617,4.593233993164744e-06,-1.7501949313225123e-05
2015-06-03,-0.0005722701146272755,-0.00041981930639643273,-0.0004044865085888405
2015-06-04,-0.0004926916440141102,-0.0005183373854999072,-0.00035952996404228424
2015-06-05,-0.0007307353599923627,-0.00032722840278134326,-0.000432667243004149
2015-06-08,-0.0003523051640908,-0.00029662185950865295,-0.00025508591231900615
2015-06-09,-0.00017049695860667843,-6.917142698919463e-05,-9.304467171702122e-05
2015-06-10,0.0008352927232149145,0.0005404090339326739,0.0005288123097883417
2015-06-11,0.0007628652822129994,0.00046136394192035634,0.0005243847577714003
2015-06-12,-0.0008239797248125033,-0.0004399930189826224,-0.00043647160431681796
2015-06-15,0.00018221046547433665,0.00025761193521488886,0.00027864581208091754
2015-06-16,0.00025522951465693246,-0.00023544813549610612,-0.000208684778225667
2015-06-17,0.0006683856621944599,0.0005754193133894347,0.0005763321903652194
2015-06-18,0.000721773021837933,9.05899540789607e-05,7.767277221798221e-05
2015-06-19,-1.9721804145732082e-05,2.3712781122885347e-05,4.984912643760351e-05
2015-06-22,-0.0005356457222399635,-0.00029906843922374927,-0.0003458094689258919
2015-06-23,-0.0006161985420848165,-0.00047266867431813777,-0.0004910742740059932
2015-06-24,-0.0005670045882252866,-0.00014463735195736134,-0.00016739568574613184
2015-06-25,-0.0004796503704759227,-9.939065200388905e-06,-4.557953021168554e-05
2015-06-26,-0.0005562369286044181,-0.00046153235022290456,-0.0004188285709189156
2015-06-29,-0.00022800827502735847,0.0004021827931706564,0.0001794430176494667
2015-06-30,-0.00027643027933695286,-0.0002463292254852253,-0.00021524101178037536
2015-07-01,2.0516626367599787e-05,-0.00016691913839752355,-7.80356411199553e-05
2015-07-02,0.00012727069915314723,0.00010377433699994894,7.402840621193246e-05
2015-07-06,0.0004249481159352888,0.0004186080958212795,0.00028594233696721614
2015-07-07,-4.9440210863704116e-05,-0.00029680903467918957,-0.00022384690106647755
2015-07-08,-0.0006835932090035302,-0.00014950073232451735,-0.0002550553360828176
2015-07-09,-0.00028431289368340256,-0.0002565740838991179,-0.00017428324562080913
2015-07-10,0.0003213495705128517,-8.17379070263149e-06,0.00010513475984511918
2015-07-13,0.00045552833063029123,-1.8586185508703872e-05,6.771544284640229e-05
2015-07-14,0.0006900116094907788,0.0004055828586195959,0.0003949934313385706
2015-07-15,-0.00016850473518638715,-0.00018377203795430917,-0.00020474539851748536
2015-07-16,0.00044582697272622907,5.739677899337723e-05,0.00010393528819159566
2015-07-17,-0.00029790693211896666,-0.00011000639940997042,-4.167595314901649e-05
2015-07-20,-0.0014138257843792728,-0.0013324451593919762,-0.0010417154526246074
2015-07-21,-9.717265120825564e-06,0.00013431583297735525,0.0001261829697302249
2015-07-22,-0.00042874964140081774,-0.0003813550384981161,-0.0003529221783673929
2015-07-23,-0.0002686092875613369,-8.840722420991301e-05,-0.00011023199345514041
2015-07-24,2.5422290824421445e-05,0.0003398574518743566,0.0002470949595761368
2015-07-27,-0.0004848313102189018,-0.0002860354834127246,-0.00035756851826777576
2015-07-28,0.0006652648701913489,0.00017316606214866004,0.00027253797035105585
2015-07-29,0.000565640365108366,0.00031253706468434056,0.00036958702913885094
2015-07-30,-0.00013264148508689277,-0.00010405880937876952,-0.00014441390805458153
2015-07-31,0.0004984106516072265,0.0003497586626721897,0.0003501168541576326
2015-08-03,-0.00021995591296207503,-8.812517673530757e-05,-0.00014993753435891085
2015-08-04,-0.0007623007412796057,-0.0005055460867792249,-0.0004520871448271648
2015-08-05,-0.00018041903196010375,-0.00017966739046437004,-0.0001611649561107601
2015-08-06,-0.00019071237506081923,5.459050292615957e-05,3.8083473843902966e-05
2015-08-07,0.0002698445593429434,0.00019417242892980828,0.00018948807693583119
2015-08-10,0.0009539560039322782,0.0006039845994894214,0.0006008324718295129
2015-08-11,-2.7169593343420007e-05,-0.000156850679736824,-3.090400302888677e-05
2015-08-12,0.0005374074960645275,0.00026896447097411014,0.00035247336328265657
2015-08-13,-0.0005575971394882939,-0.0002646916107693475,-0.0003460349545533947
2015-08-14,-7.960956539265808e-05,-0.00014120840101276234,-0.00015453295360994248
2015-08-17,0.0007049607276618991,0.00024384511803111827,0.0002834931929535733
2015-08-18,-0.0002205812069498099,7.246594075261176e-05,4.6179588609495217e-05
2015-08-19,0.0006726993565880984,0.0004350405670595404,0.0005651566924991072
2015-08-20,-0.0008676619573420406,-0.00035804532092614,-0.0002464000682096359
2015-08-21,-0.001819446167375004,-0.0005626269284621082,-0.0005026822909182058
2015-08-24,-0.002715464717440274,-0.0011088493095050846,-0.0010568589198004473
2015-08-25,-0.0015347782433812623,-0.0007189366264557927,-0.0008459441543882948
2015-08-26,0.0018540072071153706,0.0007561732537353716,0.0005435919914596598
2015-08-27,0.0013836123482564857,0.00041301635904228667,0.0003796120188882295
2015-08-28,0.0003866197748756343,0.00034214044117339946,0.0004046842264163109
2015-08-31,-0.0001896358860783017,-0.00019406102272798582,-0.00015794682029435133
2015-09-01,0.0001257952465731381,-0.00026641897048378576,-0.0001307441337107376
2015-09-02,-0.0003345976283669324,-0.00013676672796051841,-0.00019996427263105154
2015-09-03,0.00021470874979747766,0.00011894335297382426,0.00016907593103460637
2015-09-04,-0.00019276302918108326,-0.00046433451573215403,-0.0003619069297768098
2015-09-08,-0.0001242124259953191,0.0002684920174890656,0.00013528423714976562
2015-09-09,-0.0003703717731531092,-0.0006417441201746357,-0.00045567974695649347
2015-09-10,-0.0002764542185240671,-0.00012486442017996984,-0.0001798208946985193
2015-09-11,0.0004115880077520091,0.0003278583258311013,0.0003306679154210486
2015-09-14,6.061980771157653e-05,-3.4183624127938666e-06,1.0648005427563527e-05
2015-09-15,-0.0009078131015501838,-0.00046267735122132144,-0.0005009503700686645
2015-09-16,0.0003612048677162416,0.0005627598752391532,0.0004081877709060014
2015-09-17,0.0010492453162887403,0.0006936692225694777,0.00062258320662446
2015-09-18,0.00043347744009844427,0.00017581792452838095,0.0001839590765076224
2015-09-21,-0.00048303110340464127,-0.00022807892054809258,-0.00016641599693159172
2015-09-22,0.00011745041879199653,-0.0001361511487202974,-0.00011333709975436368
2015-09-23,-0.00019551551373528787,-0.0001999559933790975,-0.00018556437564019372
2015-09-24,0.0008472509267063707,0.00034468579633398417,0.000493899666764499
2015-09-25,-0.0005183460936729622,-0.00019266377301131033,-0.0002629539942113594
2015-09-28,2.3469443135292223e-05,-0.00015960610197970982,-0.00015588729851582166
2015-09-29,0.00023997239772511795,6.571490022787957e-05,8.412560921147329e-05
2015-09-30,0.0003435769766204552,-9.972194104111134e-05,-0.0001630265153863343
2015-10-01,0.00032637174808315553,0.0002502449158056969,0.0002474561472654996
2015-10-02,0.0016239040731371615,0.0006932881776413036,0.000854719920608398
2015-10-05,-2.3604613840443475e-06,-0.00018929444975018044,-0.0002595929892991586
2015-10-06,0.0004288511667070796,0.00024176275730745388,0.00024753684269358404
2015-10-07,-4.17130131806969e-05,-4.0947412169506024e-05,-4.2234858053523635e-05
2015-10-08,-0.00012921592165029695,-0.00010184376388283155,-0.00010471375272022984
2015-10-09,0.0005732625316388108,0.0003302490119909741,0.0003381316022458152
2015-10-12,0.0005578375955366348,0.00023414098888304948,0.0002478744507296028
2015-10-13,3.258843184376246e-05,6.78251126697673e-05,5.636315788649933e-05
2015-10-14,0.0009186553818968297,0.0005730232470098285,0.0004951057922932617
2015-10-15,7.740406917077332e-05,-3.804735754975366e-05,-2.6709074211141455e-05
2015-10-16,-0.00014760741541886406,-0.00013340011500043598,-0.00011395441900047974
2015-10-19,-0.00017409903884393996,-0.00011669283267681861,-9.789461751686483e-05
2015-10-20,-0.00045581912113111425,-0.00028268247905333766,-0.00027261621648329965
2015-10-21,0.00015276477046647537,0.00013145436892610161,0.0001338423529492891
2015-10-22,0.0006159717507398111,0.00025863822355535516,0.00025260815982429896
2015-10-23,-0.0004614016508408137,-0.00024759137535242283,-0.00014182880301863099
2015-10-26,5.5830463027958774e-05,-9.912659043662732e-05,-0.00014175473952004764
2015-10-27,0.00034580064076837044,0.00018502214685256547,0.00012894099704313905
2015-10-28,-0.0006136676503262438,-0.00037628838279906123,-0.00023441635072042865
2015-10-29,-0.001114697525897,-0.0006060028950890764,-0.0004486032048845493
2015-10-30,-1.69923739574634e-05,-3.408847010932637e-05,-4.1327676042392144e-05
2015-11-02,-0.00023447141345033705,-0.00018866531651711492,-9.11075883228325e-05
2015-11-03,-0.0004577236520489366,-0.00021572975489014725,-0.00011251682930758848
2015-11-04,-0.0006795564902973705,-0.0005144784095122018,-0.0004658674896997751
2015-11-05,-0.00020522195904669818,-0.00012020872494351098,-9.840786350499186e-05
2015-11-06,-0.0011809893686465255,-0.0006762025508603876,-0.0005300548347411203
2015-11-09,-0.00018379658532555207,6.703650678293696e-05,7.580369164294985e-05
2015-11-10,1.047729601588997e-05,-0.00014110809482338995,-0.00014669302564905332
2015-11-11,-9.022524531977422e-05,6.92006454868898e-05,7.97012388645369e-05
2015-11-12,-0.00041816976278112985,-0.0001686182734561046,-0.00017096286015081465
2015-11-13,-0.00031002400430528085,-0.00027109613387223233,-0.00028292371228009014
2015-11-16,0.0008429523765730896,0.00048585181465841243,0.0004939840618999271
2015-11-17,-0.0006898329916261506,-0.0005800501805036466,-0.0004951589404246616
2015-11-18,0.000536520868501009,0.0002287486044775159,0.0002393766055580662
2015-11-19,0.0007874542428664742,0.0006060568865008347,0.0005059958564103897
2015-11-20,-0.0003656791383677519,-0.0003469084965343634,-0.0003002855149627313
2015-11-23,2.0088289135524606e-06,2.8186508581079886e-05,7.927851884987696e-05
2015-11-24,0.00016525923524553804,-7.925015825964064e-06,8.840329083438156e-07
2015-11-25,-9.43311774240214e-05,-7.431807829395727e-05,-7.537738850647086e-05
2015-11-27,-2.6489735212393255e-05,3.464417875460261e-05,3.659013620896701e-05
2015-11-30,0.00011877347412479292,0.0001013169183941346,8.783380440377925e-05
2015-12-01,0.000530791049106581,0.00011824239114192737,0.00018809262540776453
2015-12-02,-0.0014343033910286242,-0.0008225131420929223,-0.0006659471823642117
2015-12-03,-0.001457430815339006,-0.00045227714069197235,-0.0003550657383256051
2015-12-04,0.002122426328122524,0.0011960424436775648,0.0009913131844895495
2015-12-07,-0.0002750681607510344,-0.0002466292044720447,-0.00021429229430507856
2015-12-08,-0.00031385215085405504,-0.00023887135731325576,-0.00026870940715331145
2015-12-09,-0.00035007420032048055,-0.00029120971472413454,-0.00029670095890286786
2015-12-10,-3.72991377991398e-05,8.258837543365171e-05,0.00012099299706901354
2015-12-11,0.0005603680661041561,0.000447181074748545,0.00035793504902543387
2015-12-14,-0.0010668026923529809,-0.0006308908189056892,-0.0004939270389823302
2015-12-15,-0.00016303161683986072,-0.00022199836241816354,-0.00020251274557799573
2015-12-16,0.0006632502227858144,0.0005685007540410954,0.0005662085518670875
2015-12-17,-0.0008109480585382285,-0.0007460556446619006,-0.000712372859507855
2015-12-18,0.00037518566350899297,0.0004949401578544061,0.00035214556389724465
2015-12-21,0.0003996066041289159,0.0002176936041236415,0.00016146588568584185
2015-12-22,-0.00011911861729781721,-0.00014051590679429915,-6.488339738633274e-05
2015-12-23,5.5385769780616216e-05,-2.113788417711478e-05,4.50275327822414e-05
2015-12-24,0.00039857960126703506,0.0003713168799602635,0.00029757551870978423
2015-12-28,-0.0003191750079732849,-0.00031860945819199116,-0.0002783965012565283
2015-12-29,-0.00028739352755276145,-0.00020484411351199096,-0.00010093129338297458
2015-12-30,-0.00017100089412258956,-9.027509922641039e-05,-3.717553332634242e-05
2015-12-31,-0.00035302843322630517,-0.0002696498480496785,-0.0003115749884349281
2016-01-04,0.0006177437890744045,0.0005424877442587404,0.00044235175789706825
2016-01-05,9.94290461958647e-05,6.353243830025193e-05,6.745632669591545e-05
2016-01-06,0.000321033249937365,5.309127297206174e-05,-6.961067272503909e-05
2016-01-07,1.9825527149897214e-05,0.0002461090974316148,0.00015760440997173813
2016-01-08,-0.0001906814495101564,-0.0001137654775259046,-0.00014660889855062348
2016-01-11,-0.0007612106348900852,-0.0004762223870928739,-0.0003481550207757308
2016-01-12,0.0010037734584415106,0.0005540276807368964,0.0005137251214742368
