Date,_GSPC,IEF,GLD,BIL
2016-04-20,0.017211692290704215,0.07351728138415849,0.021403829764752965,0.8878671965603844
2016-04-21,0.017211692290704215,0.07351728138415849,0.021403829764752965,0.8878671965603844
2016-04-22,0.017211692290704215,0.07351728138415849,0.021403829764752965,0.8878671965603844
2016-04-25,0.017211692290704215,0.07351728138415849,0.021403829764752965,0.8878671965603844
2016-04-26,0.017211692290704215,0.07351728138415849,0.021403829764752965,0.8878671965603844
2016-04-27,0.017211692290704215,0.07351728138415849,0.021403829764752965,0.8878671965603844
2016-04-28,0.017211692290704215,0.07351728138415849,0.021403829764752965,0.8878671965603844
2016-04-29,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-02,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-03,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-04,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-05,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-06,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-09,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-10,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-11,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-12,0.021530141386293868,0.07375371926596853,0.022222476576069898,0.8824936627716679
2016-05-13,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-16,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-17,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-18,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-19,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-20,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-23,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-24,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-25,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-26,0.0244470310823493,0.0877228302222018,0.02449028046492896,0.86333985823052
2016-05-27,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-05-31,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-06-01,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-06-02,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-06-03,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-06-06,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-06-07,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-06-08,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-06-09,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-06-10,0.024341488515502985,0.07707765588774819,0.026751390519394434,0.8718294650773544
2016-06-13,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-14,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-15,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-16,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-17,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-20,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-21,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-22,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-23,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-24,0.031990977375120855,0.08560623231908891,0.027627303020648978,0.8547754872851412
2016-06-27,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-06-28,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-06-29,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-06-30,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-07-01,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-07-05,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-07-06,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-07-07,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-07-08,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-07-11,0.019019042975749616,0.062041790295949265,0.018515711016493925,0.9004234557118072
2016-07-12,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-13,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-14,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-15,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-18,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-19,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-20,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-21,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-22,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-25,0.016564896591459977,0.06135023615874722,0.02087698975935253,0.9012078774904403
2016-07-26,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-07-27,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-07-28,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-07-29,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-08-01,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-08-02,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-08-03,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-08-04,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-08-05,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-08-08,0.021942058391622082,0.05375029822493758,0.016975935982129774,0.9073317074013105
2016-08-09,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-10,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-11,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-12,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-15,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-16,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-17,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-18,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-19,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-22,0.024358383069840596,0.06747489442242584,0.02234782315586008,0.8858188993518734
2016-08-23,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-08-24,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-08-25,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-08-26,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-08-29,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-08-30,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-08-31,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-09-01,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-09-02,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-09-06,0.027040221428629604,0.047133566712509775,0.018121574930254177,0.9077046369286065
2016-09-07,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-08,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-09,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-12,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-13,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-14,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-15,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-16,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-19,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-20,0.037103778299839726,0.06319369061427325,0.021153528563362913,0.878549002522524
2016-09-21,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-09-22,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-09-23,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-09-26,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-09-27,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-09-28,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-09-29,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-09-30,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-10-03,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-10-04,0.017873756301258457,0.037841042927553706,0.01437185957128896,0.9299133411998988
2016-10-05,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-06,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-07,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-10,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-11,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-12,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-13,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-14,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-17,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-18,0.020067974147986237,0.0658144132347216,0.017779243192665356,0.8963383694246269
2016-10-19,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-10-20,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-10-21,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-10-24,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-10-25,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-10-26,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-10-27,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-10-28,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-10-31,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-11-01,0.02489340293935017,0.06681053185062953,0.019210609400582834,0.8890854558094374
2016-11-02,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-03,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-04,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-07,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-08,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-09,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-10,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-11,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-14,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-15,0.029322495794726507,0.05363342643013044,0.016160126496071587,0.9008839512790714
2016-11-16,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-11-17,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-11-18,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-11-21,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-11-22,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-11-23,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-11-25,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-11-28,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-11-29,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-11-30,0.03417464616995054,0.0701731369649701,0.02595270108580313,0.8696995157792762
2016-12-01,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-02,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-05,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-06,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-07,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-08,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-09,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-12,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-13,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-14,0.04015180821560686,0.054995161205396145,0.023785246787813682,0.8810677837911833
2016-12-15,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-16,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-19,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-20,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-21,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-22,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-23,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-27,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-28,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-29,0.033195360609672195,0.047924733039866815,0.023448587536202936,0.895431318814258
2016-12-30,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-03,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-04,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-05,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-06,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-09,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-10,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-11,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-12,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-13,0.0289780695715747,0.05515327933193946,0.023139941951518,0.8927287091449678
2017-01-17,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-18,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-19,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-20,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-23,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-24,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-25,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-26,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-27,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-30,0.03289338645749561,0.06392689750054055,0.021651045865387485,0.8815286701765764
2017-01-31,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-01,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-02,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-03,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-06,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-07,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-08,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-09,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-10,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-13,0.035231864465854835,0.04355749189790315,0.030986522800988705,0.8902241208352533
2017-02-14,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-02-15,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-02-16,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-02-17,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-02-21,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-02-22,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-02-23,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-02-24,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-02-27,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-02-28,0.043359545589617174,0.07417267232074332,0.03543808292104644,0.8470296991685929
2017-03-01,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-02,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-03,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-06,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-07,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-08,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-09,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-10,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-13,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-14,0.03777300354992078,0.05227232024402281,0.02649926382370358,0.8834554123823528
2017-03-15,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-16,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-17,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-20,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-21,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-22,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-23,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-24,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-27,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-28,0.0383519938663275,0.0727965791341554,0.027066012453298257,0.8617854145462188
2017-03-29,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-03-30,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-03-31,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-04-03,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-04-04,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-04-05,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-04-06,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-04-07,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-04-10,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-04-11,0.03649081510752653,0.07692249404519826,0.03955157634293591,0.8470351145043393
2017-04-12,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-13,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-17,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-18,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-19,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-20,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-21,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-24,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-25,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-26,0.0337031252947006,0.0510968927322797,0.025650531122224932,0.8895494508507948
2017-04-27,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-04-28,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-05-01,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-05-02,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-05-03,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-05-04,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-05-05,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-05-08,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-05-09,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-05-10,0.039884569979383916,0.048759991470261645,0.024397535509415518,0.8869579030409389
2017-05-11,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-12,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-15,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-16,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-17,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-18,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-19,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-22,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-23,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-24,0.04364724366396683,0.05093550719701865,0.02191458292702496,0.8835026662119895
2017-05-25,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-05-26,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-05-30,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-05-31,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-06-01,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-06-02,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-06-05,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-06-06,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-06-07,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-06-08,0.032959288465844894,0.046068636458903876,0.019621208308988874,0.9013508667662624
2017-06-09,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
2017-06-12,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
2017-06-13,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
2017-06-14,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
2017-06-15,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
2017-06-16,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
2017-06-19,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
2017-06-20,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
2017-06-21,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
2017-06-22,0.05689710814259841,0.07753122605456286,0.029450464576118607,0.8361212012267201
