Date,RARP_weekHMM,RP_naive,VT_naive
2014-01-08,-0.0005174487714946792,-0.00043119913588173463,-0.00031811183979727723
2014-01-09,0.0001450338647758078,5.960030847942539e-05,-2.525613465081489e-06
2014-01-10,0.0012986080889275243,0.0010938643687995692,0.0008818914305061379
2014-01-13,-0.0006518368169254959,-7.161601291642443e-05,-0.00017151574345573
2014-01-14,0.0002571898195274664,-0.00012237561575881794,4.725913741465378e-06
2014-01-15,0.0002952945570235726,5.159167117550127e-05,8.576717359694065e-05
2014-01-16,0.00019015077461683,0.00015341439600073195,0.00010181181748138377
2014-01-17,-1.4334023781287597e-05,5.431008882706245e-05,-4.874613095547799e-05
2014-01-21,1.746563934532558e-05,-2.4627020882238585e-05,5.69009886994487e-05
2014-01-22,-0.0002566384451528227,-0.00022962267776984434,-0.00016528919296898259
2014-01-23,0.000538622991428539,0.000655499761868476,0.0004214738015039466
2014-01-24,-0.0009901258694092353,-0.00040325073871185483,-0.0005197653555747874
2014-01-27,-0.0007826771349366858,-0.0005512580987558364,-0.000446831504891515
2014-01-28,0.0005393030322830931,0.00022964554231911618,0.0002083445802805125
2014-01-29,0.0003872703528905975,0.0005376854343342168,0.00037661228221672657
2014-01-30,-5.630528822376385e-05,-0.0002914245860631648,-0.00013738510824824556
2014-01-31,-0.00010019487038377295,-1.7895811395546703e-05,-0.0001120305083883234
2014-02-03,-0.0006735691286483967,3.269435321206298e-05,-0.00013851159508876759
2014-02-04,0.0002556005779086639,0.00010162375464063001,0.00017735653196671462
2014-02-05,-0.0005618820083744678,-0.0003925749200238937,-0.00035023290896949615
2014-02-06,0.0006737027002927478,0.00017260580114575495,0.00021787017323881926
2014-02-07,0.0014301863744457693,0.0007626023994832653,0.0006960944971183713
2014-02-10,0.0001650376905567299,-1.0046117238060126e-05,-3.33610307208725e-05
2014-02-11,0.0005535506203550606,0.00019876080613428362,0.00019891362148587714
2014-02-12,1.1473772425697314e-05,9.221491594025117e-05,9.309316271571575e-05
2014-02-13,0.0008762643325781746,0.00045954546506483246,0.000456959383073682
2014-02-14,0.000568268226061408,0.00028659596423265005,0.00028536357351523705
2014-02-18,0.00012831905612394864,-4.056563824574487e-05,-2.3496119673173806e-05
2014-02-19,-0.0006647521563798614,-0.00025322349319466155,-0.00017331735554091475
2014-02-20,0.0005579866594308289,0.0002782645650393238,0.0002362428279183906
2014-02-21,-0.00013941734839103227,-0.00014660515038407174,-0.00015990894634825844
2014-02-24,0.0007282891797240761,0.000470730429778,0.0004310394318149732
2014-02-25,0.00030890752549861785,0.00021213953372609004,0.00016744817397734528
2014-02-26,0.00012879353742219834,5.620889000345424e-05,1.0796342872293095e-05
2014-02-27,0.00027843749947494885,5.853706680316884e-06,-1.2194807917583866e-05
2014-02-28,0.0001301242065921576,0.00011228464244100275,0.00012637081735194844
2014-03-03,0.0005513548561218735,0.0004920372523812983,0.0004268364437279489
2014-03-04,-0.0004144710725758591,-0.0005780642866696167,-0.00046729692957250325
2014-03-05,0.00033192299063374383,0.0003066586174829282,0.00028474203709223677
2014-03-06,-3.5859168063045045e-05,-3.289306445491616e-05,-1.1350781772970204e-05
2014-03-07,-0.0006937763359655768,-0.0006366162242105622,-0.0005219276958283417
2014-03-10,7.241427479151462e-05,6.834615279307351e-05,4.7103991605893066e-05
2014-03-11,-2.083513095238468e-05,5.6562558685164854e-05,2.84736443032807e-05
2014-03-12,0.0006767822405918324,0.00043354794653419754,0.00042950440059762515
2014-03-13,1.6600757075373065e-06,0.00013742349757151032,7.403295688884602e-05
2014-03-14,3.4396920993284174e-05,6.554880650608468e-05,5.210092008094353e-05
2014-03-17,-0.00015527092506465823,-0.0002179117642309461,-0.00016873163756619679
2014-03-18,0.00037044270422777176,0.0001108152983244735,0.00015413732618596595
2014-03-19,-0.0012506544802348555,-0.0009027752415403163,-0.0006465642867866412
2014-03-20,8.714233098927403e-05,-8.51330743174421e-05,-7.888199738922131e-05
2014-03-21,0.0002338544671745051,0.0003162079830021702,0.0002610943384533361
2014-03-24,-0.0005759967083140676,-0.0004444527771198836,-0.000353176029438974
2014-03-25,0.00021376408251338468,8.485964061111312e-05,0.00010432422944030338
2014-03-26,-0.0003623766359903315,-0.00026252308405883153,-0.0002936528306502054
2014-03-27,-0.0001426131298615223,-9.198498840635984e-05,-0.0001021302626974931
2014-03-28,-2.6727339769611992e-05,-6.950732726453116e-05,-4.909019470030981e-05
2014-03-31,0.00028678854828833775,6.837360250524448e-05,7.378048806475405e-05
2014-04-01,0.00015597271248801113,6.883336100553999e-06,3.855947617308387e-05
2014-04-02,-6.614550335103038e-06,-3.4429672598473626e-05,-5.728963071844438e-06
2014-04-03,7.420479273259594e-05,0.00012786753332841497,0.0001383015376994476
2014-04-04,2.984461453376389e-05,0.00019665379761253,1.556156438928304e-05
2014-04-07,-0.00047960806077533357,-0.00020468674241555437,-0.00022113368098875626
2014-04-08,0.0004982785108770933,0.0003589604309786539,0.00028893423464281323
2014-04-09,0.0006840385338156542,0.0002417730954905292,0.0002458052292418958
2014-04-10,-0.00074171067303507,-7.914986320598434e-05,-0.0001930645157895196
2014-04-11,-0.00038628086304010994,-8.682703947385753e-05,-0.00012102449353370265
2014-04-14,0.0005474937986657126,0.00022541579538897676,0.00021554140490129942
2014-04-15,-4.869092900244515e-05,-0.0002187649210886517,-9.986986100292293e-05
2014-04-16,0.00031636681629764666,7.648391175890008e-05,0.00012935946912199774
2014-04-17,-0.0003092939958992399,-0.00010738987312716201,-0.00011599315274348504
2014-04-21,-0.00011303912525406663,-0.00020066191674957746,-0.0001980256523383185
2014-04-22,-9.07244061352298e-05,-0.00020418123440322253,-0.00019499978512148547
2014-04-23,0.00025528991256916847,0.00027081275783646827,0.00025767141135272283
2014-04-24,0.00021506724369221346,0.00011822986593322773,0.00012885892354099642
2014-04-25,-6.518540880273187e-05,4.26211513708012e-05,1.7645164189318525e-05
2014-04-28,-8.812400868195796e-05,-7.506536792216573e-05,-7.617965035621482e-05
2014-04-29,0.00025449797414837656,9.131029227430303e-05,0.00012474410764483403
2014-04-30,0.00019660343445433595,3.413473293990476e-05,8.607982697766793e-05
2014-05-01,-4.197220011212393e-05,-0.0001504874915503844,-0.00013156357555319523
2014-05-02,0.0004742223733035991,0.00043219580241013895,0.00040332492873731165
2014-05-05,0.0002634060643227827,0.00017967736615561407,0.00016053548566574715
2014-05-06,-0.0005027659695525874,-0.0003245047748799328,-0.0003475132521524914
2014-05-07,-7.602337195039755e-05,-0.00016058753366153704,-9.882300154293745e-05
2014-05-08,3.7461300283317417e-05,1.3860546081565688e-05,2.4635556109141528e-05
2014-05-09,0.00017150487288627002,0.0001965867484000723,0.00018486453385540568
2014-05-12,0.00029752733314781474,1.8092253166333616e-05,-4.641700445372275e-06
2014-05-13,0.0005473591885115574,0.00031946543755000307,0.00035399234439985794
2014-05-14,0.0004054441124722738,0.00019269024055656536,0.0002736547912441222
2014-05-15,-0.00026825219540120647,-0.0002867762343958037,-0.0001489384733357588
2014-05-16,-5.907157897119996e-05,-6.035497408394163e-05,-7.839814517688706e-05
2014-05-19,7.625789096418363e-05,5.755334884806279e-05,2.1909767861658097e-05
2014-05-20,-3.2915424097814205e-05,-1.4417014623413707e-05,3.6209649746894504e-05
2014-05-21,4.70036568353505e-05,-0.00010518791662524545,-0.0001515213877485882
2014-05-22,8.794035133141714e-05,6.95018432582295e-05,4.3849150602816195e-05
2014-05-23,0.0004901334812142243,0.00036751881577616033,0.0003600047474067871
2014-05-27,-0.00042958804631297793,-0.0004467865763243572,-0.000437174731356501
2014-05-28,0.00045720593275053834,0.00030686349215698763,0.0003539436180075668
2014-05-29,-0.00011848134570233571,-0.0001810278885400847,-0.00020059109456359
2014-05-30,6.886696492853965e-05,9.925510444475685e-05,0.00011799325503805675
2014-06-02,-0.0006895685256464704,-0.0005423822934448806,-0.0005182161661975251
2014-06-03,-0.0003813018590484101,-0.00019222768530078568,-0.00021346899752424812
2014-06-04,-3.3566695998332444e-05,-3.187519178029994e-05,-3.5957483170766405e-05
2014-06-05,0.0006587201939995307,0.0004700286181185719,0.0003586469956430464
2014-06-06,0.00017238621989661588,0.00010956643933608615,7.161728030730225e-05
2014-06-09,0.00010066340347739597,0.00016017263750041588,0.00014790579774848255
2014-06-10,4.2932267503434254e-05,6.517936946273534e-05,4.1806540653352734e-05
2014-06-11,-0.0002570743304439632,-0.00025281941795472,-0.00022360282003664727
2014-06-12,0.00039831746252838894,0.0003670321831689377,0.0004255979662912104
2014-06-13,-7.706772414502874e-05,-0.00015995290435057169,-0.0001699401397815933
2014-06-16,4.823852256233033e-05,0.00014661148975087288,0.00012464558988229418
2014-06-17,-0.0005060995287253124,-0.00031441990010681187,-0.0003719225449554341
2014-06-18,0.0014363106971306107,0.0006340314068993174,0.0007266986581232618
2014-06-19,0.0010534055942070047,0.0004505705851827179,0.0005770845645529702
2014-06-20,0.00016136364237352133,4.5631276261274745e-05,4.691464739703933e-05
2014-06-23,-9.737582643637118e-07,1.4370280941660086e-05,1.3201573021674345e-05
2014-06-24,-0.00010507784613176056,6.593929435887605e-05,6.760011970055699e-05
2014-06-25,0.0002904307325558292,-8.292250377143465e-06,-8.890470232334223e-06
2014-06-26,0.00010076128396885816,6.381138586526603e-05,7.60990432290886e-05
2014-06-27,0.00034922513017342173,0.00025867119999882455,0.00024313114685157883
2014-06-30,0.0001568656533339049,7.144935182966066e-05,2.8298535132798594e-05
2014-07-01,0.00043049642996964067,0.00018306275046242875,0.00014281877064335231
2014-07-02,-0.00021023319825575444,-0.0001843265112241687,-0.00017888843667858501
2014-07-03,-1.996941340248295e-05,-0.0002503086046571094,-0.00025256924688839413
2014-07-07,3.008122256679228e-05,0.00017485952073338835,0.00020692899924429028
2014-07-08,-0.00021620658489140192,-1.4540883079263041e-05,5.9600598353392406e-05
2014-07-09,0.0003093658089658878,3.07154956752821e-05,6.275057049364932e-05
2014-07-10,-6.71913476614816e-05,4.342736579129977e-05,0.00010861083407818813
2014-07-11,0.00025822700266538645,0.00013502650793172988,0.0001653040695636722
2014-07-14,-0.00022402371135487827,-0.0002855421356962615,-0.00045530723117686493
2014-07-15,-0.00040207513253584894,-0.00023650948133959615,-0.00029857524823412714
2014-07-16,0.00048156876246422124,0.00023714076262453405,0.0002742867370951777
2014-07-17,-0.000212143879690243,0.00011868641762984272,0.0003117776752351878
2014-07-18,0.0003465549967703895,-7.44751320372041e-05,-0.00015705800830703945
2014-07-21,2.0537194578461386e-05,0.000170529350533549,0.000183060485741087
2014-07-22,0.00029838759394819846,-7.194388668451193e-05,-8.006633408638595e-05
2014-07-23,0.00036698704199683194,0.0002499161266952405,0.0002359866608027909
2014-07-24,-0.0005458568401158522,-0.00027641064123425595,-0.00038273089881915763
2014-07-25,7.437236978287407e-05,0.00014220160070551395,0.00025887458444355814
2014-07-28,-0.00010513246436564313,-5.988942565464187e-05,-8.652678385850732e-05
2014-07-29,-0.0004263890314165023,-0.00012067919847613714,-0.00010842666197187304
2014-07-30,-0.0006874629200186238,-0.0003338785668032146,-0.0004589154216444113
2014-07-31,-0.0025440678367416977,-0.0009674707397985939,-0.0010000053259012877
2014-08-01,0.0005089819212346838,0.00043499082874095423,0.0005737434784390133
2014-08-04,0.000499675739619572,0.00015390709397789152,0.00015569840372349627
2014-08-05,-0.0008653272307457513,-0.0004279093098686873,-0.000432495000542331
2014-08-06,0.00046350031125684836,0.0003083942433500532,0.0003079390903456287
2014-08-07,0.0002867267766286348,0.0003743361120985157,0.00036680413114874235
2014-08-08,0.0005775263867845101,3.4934486622327985e-05,4.489851188210828e-05
2014-08-11,6.857424699121277e-05,1.5226376259913776e-06,1.6203838842001476e-05
2014-08-12,-0.00020764657721940769,-0.00010612548917103926,-0.00011193785427668557
2014-08-13,0.0008842895148722883,0.0005428608168789495,0.0005768425700368627
2014-08-14,0.000272419193157699,1.0963243698616229e-05,3.7633803258883315e-05
2014-08-15,0.0003422049570520125,0.0002946095133790707,0.0002813671794311383
2014-08-18,-3.84396107928979e-05,-0.00026158470819668894,-0.0002491196871317039
2014-08-19,0.00035553272539856786,0.00021650565462500294,0.00023104997412988002
2014-08-20,-0.00033541323546036183,-0.000345762576312482,-0.0003657704786707817
2014-08-21,0.00023582899361621515,0.0001501150492276031,0.00017095305056844532
2014-08-22,-7.238673809344888e-05,-2.4540537700343732e-05,7.1502571783484425e-06
2014-08-25,0.00039101102672143846,0.00010184042813720467,0.0001076045444877317
2014-08-26,0.00025145441055566577,0.00015573750261102038,0.00011297524343520527
2014-08-27,4.782884628182522e-05,-3.230659472149559e-05,-4.4653312127201005e-05
2014-08-28,0.0004777337859764461,0.0004226436290135114,0.0003771768393080535
2014-08-29,0.0001964640914385523,4.763825298049986e-05,5.3542130719119655e-05
2014-09-02,-0.0013633525946645912,-0.000989336647517596,-0.0009909208599293568
2014-09-03,0.0003962024921494073,0.00036018380368064106,0.00036190517384742277
2014-09-04,-0.000818533677292287,-0.0005803939386953221,-0.0005786460274418807
2014-09-05,0.0007451572634528791,0.00045387046307819937,0.00044636139371143866
2014-09-08,-0.0008300658923921765,-0.0005743174228023855,-0.0005726133270975031
2014-09-09,-0.0007583541396373022,-0.00031436489447441254,-0.0003121874214516438
2014-09-10,-6.057937641473101e-05,-0.00014242676362816672,-0.00014168034623672433
2014-09-11,-0.00021228236916963854,-0.00017894817989301916,-0.0001782049492087055
2014-09-12,-0.0012130915765298808,-0.0006367381426945306,-0.0006331474643949551
2014-09-15,0.0001792538941030149,0.00013196035047748634,0.0001349154882190913
2014-09-16,0.0007002826194529245,0.0002847791343426263,0.0002579613693140558
2014-09-17,-0.00047046866174222247,-0.00038184360676415035,-0.0003469197402640513
2014-09-18,0.000650427433095747,0.0003851979757242634,0.0003693847579987452
2014-09-19,0.00010316224944827891,7.33497531793819e-05,6.686557331476254e-05
2014-09-22,-0.0005516808350358628,-0.0001880388025848024,-0.00016090495754189578
2014-09-23,-0.00010483489130259813,8.515931245297963e-05,7.926714679833987e-05
2014-09-24,0.00029250521371520616,-3.6735498390067e-05,-1.4056080749288673e-05
2014-09-25,-0.0009011340856041385,-9.912191255069099e-05,-0.00016433838389258063
2014-09-26,0.00039818920695301426,3.6371650458440156e-05,5.999245718726662e-05
2014-09-29,-0.00010599830939292286,-7.391553249434808e-05,-8.744164608121712e-05
2014-09-30,-0.0003134644336986414,-2.5623624929661793e-06,-5.376340804121344e-05
2014-10-01,-0.0004207701064763263,3.795550668289665e-05,0.00019634017998241605
2014-10-02,-0.00022379239495473347,-0.00010950867432942467,-0.00015052761742803108
2014-10-03,8.426409550364088e-05,-0.0004059591635708383,-0.0005203658932682662
2014-10-06,0.00036731684187671056,0.00016739872261285912,0.00030433149054589993
2014-10-07,-0.0007091110373574729,0.00011555405037915469,0.0001737760008929348
2014-10-08,0.0021698036272201583,0.0010971376693032571,0.0008559916890887127
2014-10-09,-0.001923752197901638,-0.0008185338407565267,-0.0005728654838002245
2014-10-10,-0.0007603374654374282,-0.0001397448872886633,-9.400451056832898e-05
2014-10-13,-0.000867641573275025,-8.04556106338533e-05,3.217794527608522e-05
2014-10-14,0.00012176813415457779,-5.095715080540895e-05,-4.636155710224498e-05
2014-10-15,5.501587692440801e-05,0.00015006447080854243,0.0002144945208428855
2014-10-16,-4.462791528497622e-05,0.00010050052638043558,8.415111833426283e-05
2014-10-17,0.0005457912537260883,0.00011377491688323489,4.037544097607514e-05
2014-10-20,0.0010092770875280296,0.00043515840471776575,0.0004024408881710062
2014-10-21,0.001038524337538465,0.0001247770460882813,9.039527095084006e-05
2014-10-22,-0.00052704455074519,-5.133645589397437e-05,-8.73979217784697e-05
2014-10-23,0.0001013419683253588,-0.0002285723520639582,-0.00033040768926007866
2014-10-24,0.000539125810101425,0.00015103266931215396,0.00014714959128467398
2014-10-27,-8.656404915680012e-05,-5.8456280342672325e-05,-3.052269990256791e-05
2014-10-28,0.0005494150333804716,0.00013984203133044138,7.928869237998815e-05
2014-10-29,-0.0006704235173860951,-0.00038797430929606177,-0.0003436614133641481
2014-10-30,7.23692380576448e-06,-0.00023828549580774078,-0.00026871141449563674
2014-10-31,5.47715161077307e-05,-0.0001886698196780115,-0.00021679306029916655
2014-11-03,-0.00032478743943042975,-0.00032260190655519967,-0.00030545398977344866
2014-11-04,-7.937211066157623e-06,0.00013278196566096322,0.0001300898523732785
2014-11-05,-0.00028817925686504286,-0.0006496836089481868,-0.000496757305025408
2014-11-06,0.00016893403542719723,4.487424100919649e-05,0.00010379777927236743
2014-11-07,0.0008903763470939557,0.0010396674597633183,0.0007299419462555001
2014-11-10,-0.0004114874397693806,-0.0006607199584690057,-0.0004236375385494896
2014-11-11,0.0003074172686066541,0.00035105162009046965,0.0002755399177756275
2014-11-12,-0.00017028409469981704,-0.0001596266644851399,-0.00012924352711305454
2014-11-13,3.134275775334522e-05,-8.147295847621807e-06,-4.5784393749488114e-05
2014-11-14,0.0005745946129556317,0.0007221719264162325,0.0005557495936739205
2014-11-17,5.2073247053732656e-05,1.7981812218571503e-05,6.507376894294666e-05
2014-11-18,0.0003623784736358687,0.00019448286325510363,0.00012851554234780582
2014-11-19,-0.0004629465871562951,-0.00046617441625160954,-0.0003616608138822759
2014-11-20,0.00037783723832022077,0.0003673096115109583,0.0002875964951647941
2014-11-21,0.0005257835006855197,0.0003564837415009724,0.0003001973806118277
2014-11-24,0.00034097363558893934,0.00026903757032393713,0.0002683190798566932
2014-11-25,0.0002027154214702885,0.00019770934349679312,0.00016147527250115674
2014-11-26,6.565760331720406e-05,-3.012750597915215e-05,-6.204713316399963e-05
2014-11-28,-0.00011234670886640309,-0.00010094994721871243,-4.322479764707029e-05
2014-12-01,-2.4340801966560977e-05,0.00018387410464536298,0.00011021683386017612
2014-12-02,-0.00026288426206552684,-0.0003794828548318236,-0.00030371326510735935
2014-12-03,0.0006029711015843332,0.0003343302174463094,0.00024475993961816327
2014-12-04,0.00013021230365496084,9.025534310852579e-05,0.00012818925785974868
2014-12-05,-0.0005472164146324792,-0.00031105883225615214,-0.0002635345375455915
2014-12-08,0.0001003556844205871,0.00019262882288388503,0.00019062718627454835
2014-12-09,0.0006354029958583956,0.00034332255524084914,0.00026761817667337586
2014-12-10,-0.0006394213351118154,-0.0002555715534424119,-0.00018737540724015389
2014-12-11,0.0001245911285974323,5.1717041764546025e-05,1.710498375324983e-05
2014-12-12,-6.642638769787271e-05,7.021373918216134e-05,0.00018624968425981362
2014-12-15,-0.0018272909127135923,-0.0009312889445946709,-0.0010640763010387948
2014-12-16,0.00011253369498094172,8.641164638080954e-06,0.00012102692822607947
2014-12-17,0.0005256601111800671,4.196038500561257e-05,3.351662898681948e-05
2014-12-18,0.0013649766862097819,0.0005840690671720584,0.0005705003239131546
2014-12-19,0.0003639119122893033,5.017814068247067e-05,4.232252895470078e-05
2014-12-22,-5.6232494926791797e-05,-0.000144639788488828,-0.00014837669043692603
2014-12-23,-0.0006601543936685557,-0.0003885332573636867,-0.0003735794937361462
2014-12-24,0.0002533257210131095,0.00023800111834080775,0.00023012503107633825
2014-12-26,0.0004869463831658834,0.00021683619245692053,0.00017950818370836456
2014-12-29,0.0002520907980907268,0.0001175652749858759,4.6277020791022906e-05
2014-12-30,6.73677171496155e-05,0.00012058858677570188,0.000142890865962451
2014-12-31,-0.0006064476217253097,-0.00020858153657659923,-0.00014959766148627974
2015-01-02,0.00027988737770731186,0.00011241188081592652,8.475072282770402e-05
2015-01-05,-0.0003822891265838446,0.00021152605736076842,0.0002969140610450036
2015-01-06,-8.231115571828774e-05,6.027911432965788e-05,8.032711591867119e-05
2015-01-07,0.0007539718013746085,0.00023469313937114197,0.00015830989731982462
2015-01-08,0.0008598963491459329,0.00016518460575761282,0.00011439295835866597
2015-01-09,-4.356612089495462e-05,0.00010092314193380384,0.00020656050000097316
2015-01-12,-8.203245244610099e-05,7.90535385079172e-05,0.00017376242293460622
2015-01-13,-0.00020690577991832416,-6.189735360864102e-05,-6.200348607914832e-05
2015-01-14,-9.24895687531474e-05,3.212559596958441e-05,9.336546653203971e-05
2015-01-15,0.0004558675990396245,0.0003583278655372412,0.0005675392104113185
2015-01-16,0.0005992069499642038,0.00016272719788236218,8.621531957792128e-05
2015-01-20,0.0005793323071600649,0.00028829000168058045,0.0003330926884062243
2015-01-21,0.00016880633895599405,0.00013109144472708253,6.948221177676611e-05
2015-01-22,0.0007834456876410705,0.00010543062165374996,6.377450934032e-05
2015-01-23,0.00013459184115583036,0.0002114075042001077,0.0002818589920344974
2015-01-26,-0.00022278812638819507,-0.0002171790102553632,-0.00018636032198552445
2015-01-27,-0.0004938459777384024,-6.296535765780745e-05,-2.8474198430798362e-05
2015-01-28,-0.0006653008290924135,-0.0003555147247264593,-0.0002214781659112235
2015-01-29,-0.0001341908640493231,-0.00031379270308785445,-0.00027188668836517524
2015-01-30,0.00022432411925235566,0.0003952760201483895,0.00040507797191539484
2015-02-02,0.0005248559769356947,0.00010493784431389258,5.395712172650901e-05
2015-02-03,0.00039756459127664233,0.00013179876257091858,-2.068083109903787e-06
2015-02-04,-0.00024556687111163716,-0.00018535931775854697,-0.00015009974698965676
2015-02-05,0.0004247051133642464,9.626242353089229e-05,5.945179412500746e-05
2015-02-06,-0.0012794975933086445,-0.0006164171568282395,-0.0008310108597928429
2015-02-09,-0.0003471134857651247,-0.00024592252367502016,-0.00022990915987616676
2015-02-10,0.0004916961912018031,0.00026783611529509745,0.0002193074045054114
2015-02-11,-0.0003161988926164493,-0.000305028740925341,-0.0003494950633311049
2015-02-12,0.0004923499582572075,0.0001926220323010225,0.0002003039930350328
2015-02-13,0.0002839458157672552,0.00022315325053760975,0.00021637392608305192
2015-02-17,-0.0006072113528397345,-0.0004045986997329564,-0.0004311025793935951
2015-02-18,0.0003032158264826634,0.00017964438592866754,0.00019313145989732967
2015-02-19,-0.00023496041139562247,-0.00013221644972783925,-0.00013924651948089557
2015-02-20,1.494784963128505e-05,-0.00017339175547816224,-0.00018084861272721494
2015-02-23,0.00041701343396021925,0.00032677461405901593,0.00035908384797158336
2015-02-24,0.0003525997477502299,0.00013292185610151998,5.244703453356322e-05
2015-02-25,0.00023537486500388487,0.0002638005856409792,0.0002614436900481059
2015-02-26,-0.0005011625771540894,-0.00041843844986864617,-0.0003630981382207991
2015-02-27,0.00013351603586345096,0.0002611155469678221,0.0002568424733794488
2015-03-02,-0.0002380726646965317,-0.0004215479461009168,-0.0003967315977548332
2015-03-03,-0.0003062704193680257,-2.8099762398387277e-05,1.009545740610437e-05
2015-03-04,-0.00033974537292336436,-0.00014327904710493847,-0.00010486773331703337
2015-03-05,9.002276382138474e-05,2.9924251588855326e-05,2.4686006076606182e-05
2015-03-06,-0.0024520788335858665,-0.001447101480370022,-0.0012654116878356362
2015-03-09,0.0007479996765340167,0.00046653923102114956,0.00044697721502124033
2015-03-10,-0.0008897166278357057,-0.00026515129426705645,-0.00026727542844201383
2015-03-11,-0.0001971296714692231,-8.601845859107962e-05,-8.744923127983343e-05
2015-03-12,0.00011259986443106184,-8.995920900435116e-05,-8.880932988701699e-05
2015-03-13,0.0010061876087749284,0.0004565864852449359,0.00045853525170131955
2015-03-16,0.00033866662571316347,0.00015339413311797427,0.00015887350798802385
2015-03-17,-0.00017947689447349769,-7.745906584911909e-05,-6.624062454801057e-05
2015-03-18,0.0015576577665964183,0.000667726697781533,0.000785489352400496
2015-03-19,-0.00038856033437408347,-6.134148089912726e-05,-0.00010512033172799823
2015-03-20,0.00099841082945742,0.000473727883114604,0.0005215108627572467
2015-03-23,-8.435314346172313e-05,-0.00012166870181783266,-7.901224609012994e-05
2015-03-24,6.978401764886159e-05,0.0002349453704687341,0.00022686448977558515
2015-03-25,-0.0014369187041615766,-0.000730528507624,-0.0006316993476612111
2015-03-26,-0.00039617702186045263,-0.00019573765995427103,-0.00015364876140951843
2015-03-27,0.00033200436044313183,0.00016304011925814544,0.0001292283978135222
2015-03-30,0.0003182130345770101,-0.00013674682338310866,-0.00015239695736675337
2015-03-31,-6.629855577872513e-07,0.00031329728293167313,0.00031080927756253773
2015-04-01,-1.0997056240606414e-05,-8.856063968776262e-05,-7.878871983140037e-05
2015-04-02,0.000153254214719025,0.0001227481629418064,0.00013763844187454277
2015-04-06,0.0007186765407217686,0.00038770266768013977,0.0003847576922427102
2015-04-07,-2.7594442419535388e-05,7.346260115608339e-05,7.406571822474417e-05
2015-04-08,1.2043365495032128e-05,-0.00010344191975290032,-7.128626062651751e-05
2015-04-09,-0.00029903967586692603,-0.0004781456060761421,-0.0003998691453731144
2015-04-10,0.0005551509527894568,0.00039528247711019993,0.0003330578438449919
2015-04-13,-0.00048389529371686255,-0.00036833397630446944,-0.0003593634980205172
2015-04-14,0.00034310708552438217,0.0002894424897928355,0.00027728450941470436
2015-04-15,0.0003867857209621835,0.00010463400995403997,9.580139343096775e-05
2015-04-16,0.00010672138723943995,0.00017167979453239901,0.00016512397849201022
2015-04-17,-0.0007194830330528898,-0.0002723462940395539,-0.0003068027709540539
2015-04-20,0.00031052904550877625,-3.3890471250469016e-05,-5.788248472283472e-06
2015-04-21,0.0001263009746656758,0.0001447415931139109,0.00018755997165600648
2015-04-22,-0.0005287142437901099,-0.0008677928383378391,-0.0006642748912554983
2015-04-23,0.0005657824044510792,0.0004715062600287996,0.0003672060469651435
2015-04-24,9.899312467342075e-05,-8.146081502567092e-05,-4.240018793870431e-05
2015-04-27,0.00021108633861345447,0.0005376986701621277,0.000423998439964479
2015-04-28,0.000122744046303187,-4.4135585562785316e-05,2.100028214950949e-05
2015-04-29,-0.000857156707655065,-0.00035017159413004413,-0.00041678714626012115
2015-04-30,-0.0014614768518445543,-0.0005669033491440609,-0.0006231015216122064
2015-05-01,0.0003771324809920884,-0.00025296158177597414,-0.00023978905445317473
2015-05-04,0.0005298487764426511,0.00036963196464906894,0.0003488812030544245
2015-05-05,-0.0011572908365175283,-0.00024258697929920313,-0.00032371672042811017
2015-05-06,-0.0007837129289357254,-0.00035140242314099756,-0.000354654222211585
2015-05-07,0.0002956533669057615,-5.9161547889625065e-05,-5.0119911567065645e-05
2015-05-08,0.0018135170805396858,0.0008812339638731997,0.0008158297341195439
2015-05-11,-0.001476738568627019,-0.0008433428831962305,-0.0008721265569928346
2015-05-12,0.00020516843584434904,0.0003089965390071177,0.00032812663464514783
2015-05-13,0.0004137393387511373,0.00029640094085310744,0.00029040343337750717
2015-05-14,0.000996187481510541,0.0003201718754595804,0.00031731074568278127
2015-05-15,0.0006898865086121763,0.00040065111822022226,0.0004009109240441732
2015-05-18,-0.0002657001436720221,-0.00021623458787263934,-0.00021805202258580323
2015-05-19,-0.0007749182192981063,-0.0005080381668367618,-0.00048637746327863553
2015-05-20,0.0002163291008896531,0.00015251960304739083,0.00011030429283580035
2015-05-21,0.0008472229437230418,0.0005470292416672265,0.00046996199878702446
2015-05-22,-0.0004141716919003305,-0.00021057454700152277,-0.0001699131874127411
2015-05-26,-0.0007460599358189889,-0.0003041902456153938,-0.0003154702383208348
2015-05-27,0.0006333896456075914,0.0001920566357435809,0.00021899716841072893
2015-05-28,-0.00015654471809108583,-0.00017737020274787672,-0.0001777328816626678
2015-05-29,-0.00032929437198511024,-8.821074654005537e-05,-0.0001316749027657558
2015-06-01,-0.00020579297309687686,-0.00015835033780807627,-0.00014090290378053767
2015-06-02,-0.0002836884971999164,-4.028771187367065e-05,-1.817091432928798e-05
2015-06-03,-0.000591335345831277,-0.00043232026751255733,-0.0004033306898267969
2015-06-04,-0.0006105544078944126,-0.00036584304434000245,-0.0003734389883124173
2015-06-05,-0.0009241955246944787,-0.00056445810995021,-0.0004483620636952106
2015-06-08,-0.0004694027857071744,-0.0002819678699390581,-0.0002507905694669629
2015-06-09,-0.00026291444386604846,-0.00015337594592113875,-9.980094148587514e-05
